timestamp,open,high,low,close,volume,close time,Quote assest volume,Number of Trades,Taker BAV,Taker QAV,Unused field,ratio
1681592100000,6.056,6.056,6.056,6.056,0.0,1681592399999,0.0,0,0.0,0.0,0,1.8474
1681592400000,6.056,6.056,6.056,6.056,0.0,1681592699999,0.0,0,0.0,0.0,0,1.8506
1681592700000,6.056,6.056,6.056,6.056,0.0,1681592999999,0.0,0,0.0,0.0,0,1.8289
1681593000000,6.056,6.056,6.056,6.056,0.0,1681593299999,0.0,0,0.0,0.0,0,1.7925
1681593300000,6.056,6.056,6.056,6.056,0.0,1681593599999,0.0,0,0.0,0.0,0,1.7964
1681593600000,6.056,6.056,6.056,6.056,0.0,1681593899999,0.0,0,0.0,0.0,0,1.7678
1681593900000,6.056,6.056,6.056,6.056,0.0,1681594199999,0.0,0,0.0,0.0,0,1.8003
1681594200000,6.056,6.056,6.056,6.056,0.0,1681594499999,0.0,0,0.0,0.0,0,1.7709
1681594500000,6.056,6.056,6.056,6.056,0.0,1681594799999,0.0,0,0.0,0.0,0,1.7778
1681594800000,6.056,6.056,6.056,6.056,0.0,1681595099999,0.0,0,0.0,0.0,0,1.7886
1681595100000,6.056,6.056,6.056,6.056,0.0,1681595399999,0.0,0,0.0,0.0,0,1.7739
1681595400000,6.056,6.056,6.056,6.056,0.0,1681595699999,0.0,0,0.0,0.0,0,1.7739
1681595700000,6.056,6.056,6.056,6.056,0.0,1681595999999,0.0,0,0.0,0.0,0,1.8169
1681596000000,6.056,6.056,6.056,6.056,0.0,1681596299999,0.0,0,0.0,0.0,0,1.9351
1681596300000,6.056,6.056,6.056,6.056,0.0,1681596599999,0.0,0,0.0,0.0,0,2.0003
1681596600000,6.056,6.056,6.056,6.056,0.0,1681596899999,0.0,0,0.0,0.0,0,2.012
1681596900000,6.056,6.056,6.056,6.056,0.0,1681597199999,0.0,0,0.0,0.0,0,1.9878
1681597200000,6.056,6.056,6.056,6.056,0.0,1681597499999,0.0,0,0.0,0.0,0,1.9674
1681597500000,6.056,6.056,6.056,6.056,0.0,1681597799999,0.0,0,0.0,0.0,0,1.963
1681597800000,6.056,6.056,6.056,6.056,0.0,1681598099999,0.0,0,0.0,0.0,0,1.9507
1681598100000,6.056,6.056,6.056,6.056,0.0,1681598399999,0.0,0,0.0,0.0,0,1.9197
1681598400000,6.056,6.056,6.056,6.056,0.0,1681598699999,0.0,0,0.0,0.0,0,1.9595
1681598700000,6.056,6.056,6.056,6.056,0.0,1681598999999,0.0,0,0.0,0.0,0,1.9197
1681599000000,6.056,6.056,6.056,6.056,0.0,1681599299999,0.0,0,0.0,0.0,0,1.9197
1681599300000,6.056,6.056,6.056,6.056,0.0,1681599599999,0.0,0,0.0,0.0,0,1.9197
1681599600000,6.056,6.056,6.056,6.056,0.0,1681599899999,0.0,0,0.0,0.0,0,1.9197
1681599900000,6.056,6.056,6.056,6.056,0.0,1681600199999,0.0,0,0.0,0.0,0,1.8852
1681600200000,6.056,6.056,6.056,6.056,0.0,1681600499999,0.0,0,0.0,0.0,0,1.8694
1681600500000,6.056,6.056,6.056,6.056,0.0,1681600799999,0.0,0,0.0,0.0,0,1.858
1681600800000,6.056,6.056,6.056,6.056,0.0,1681601099999,0.0,0,0.0,0.0,0,1.9274
1681601100000,6.056,6.056,6.056,6.056,0.0,1681601399999,0.0,0,0.0,0.0,0,1.9351
1681601400000,6.056,6.056,6.056,6.056,0.0,1681601699999,0.0,0,0.0,0.0,0,1.9308
1681601700000,6.056,6.056,6.056,6.056,0.0,1681601999999,0.0,0,0.0,0.0,0,1.9231
1681602000000,6.056,6.056,6.056,6.056,0.0,1681602299999,0.0,0,0.0,0.0,0,1.9351
1681602300000,6.056,6.056,6.056,6.056,0.0,1681602599999,0.0,0,0.0,0.0,0,1.9274
1681602600000,6.056,6.056,6.056,6.056,0.0,1681602899999,0.0,0,0.0,0.0,0,1.9472
1681602900000,6.056,6.056,6.056,6.056,0.0,1681603199999,0.0,0,0.0,0.0,0,1.9351
1681603200000,6.056,6.056,6.056,6.056,0.0,1681603499999,0.0,0,0.0,0.0,0,1.963
1681603500000,6.056,6.056,6.056,6.056,0.0,1681603799999,0.0,0,0.0,0.0,0,1.9753
1681603800000,6.056,6.056,6.056,6.056,0.0,1681604099999,0.0,0,0.0,0.0,0,1.9595
1681604100000,6.056,6.056,6.056,6.056,0.0,1681604399999,0.0,0,0.0,0.0,0,1.9351
1681604400000,6.056,6.056,6.056,6.056,0.0,1681604699999,0.0,0,0.0,0.0,0,1.9516
1681604700000,6.056,6.056,6.056,6.056,0.0,1681604999999,0.0,0,0.0,0.0,0,1.9472
1681605000000,6.056,6.056,6.056,6.056,0.0,1681605299999,0.0,0,0.0,0.0,0,1.9308
1681605300000,6.056,6.056,6.056,6.056,0.0,1681605599999,0.0,0,0.0,0.0,0,1.9189
1681605600000,6.056,6.056,6.056,6.056,0.0,1681605899999,0.0,0,0.0,0.0,0,1.9189
1681605900000,6.056,6.056,6.056,6.056,0.0,1681606199999,0.0,0,0.0,0.0,0,1.8425
1681606200000,6.056,6.056,6.056,6.056,0.0,1681606499999,0.0,0,0.0,0.0,0,1.809
1681606500000,6.056,6.056,6.056,6.056,0.0,1681606799999,0.0,0,0.0,0.0,0,1.809
1681606800000,6.056,6.056,6.056,6.056,0.0,1681607099999,0.0,0,0.0,0.0,0,1.7988
1681607100000,6.056,6.056,6.056,6.056,0.0,1681607399999,0.0,0,0.0,0.0,0,1.7878
1681607400000,6.056,6.056,6.056,6.056,0.0,1681607699999,0.0,0,0.0,0.0,0,1.8058
1681607700000,6.056,6.056,6.056,6.056,0.0,1681607999999,0.0,0,0.0,0.0,0,1.7956
1681608000000,6.056,6.056,6.056,6.056,0.0,1681608299999,0.0,0,0.0,0.0,0,1.8129
1681608300000,6.056,6.056,6.056,6.056,0.0,1681608599999,0.0,0,0.0,0.0,0,1.8129
1681608600000,6.056,6.056,6.056,6.056,0.0,1681608899999,0.0,0,0.0,0.0,0,1.8201
1681608900000,6.056,6.056,6.056,6.056,0.0,1681609199999,0.0,0,0.0,0.0,0,1.7949
1681609200000,6.056,6.056,6.056,6.056,0.0,1681609499999,0.0,0,0.0,0.0,0,1.8177
1681609500000,6.056,6.056,6.056,6.056,0.0,1681609799999,0.0,0,0.0,0.0,0,1.8547
1681609800000,6.056,6.056,6.056,6.056,0.0,1681610099999,0.0,0,0.0,0.0,0,1.8694
1681610100000,6.056,6.056,6.056,6.056,0.0,1681610399999,0.0,0,0.0,0.0,0,1.9112
