1700694900000,0.9062,0.4754,0.5246,0.8980,0.4731,0.5269,1.1664,0.5384,0.4616,0.5740,420433.0000,732500.0000
1700695200000,0.9040,0.4748,0.5252,0.8973,0.4729,0.5271,1.1640,0.5379,0.4621,0.5740,420433.0000,732500.0000
1700695500000,0.8886,0.4705,0.5295,0.8983,0.4732,0.5268,1.1418,0.5331,0.4669,0.5740,420433.0000,732500.0000
1700695800000,0.8871,0.4701,0.5299,0.8994,0.4735,0.5265,1.1381,0.5323,0.4677,0.5740,420433.0000,732500.0000
1700696100000,0.8900,0.4709,0.5291,0.8994,0.4735,0.5265,1.1386,0.5324,0.4676,0.5740,420433.0000,732500.0000
1700696400000,0.8907,0.4711,0.5289,0.8994,0.4735,0.5265,1.1395,0.5326,0.4674,0.5740,420433.0000,732500.0000
1700696700000,0.8911,0.4712,0.5288,0.8996,0.4736,0.5264,1.1377,0.5322,0.4678,0.5740,420433.0000,732500.0000
1700697000000,0.8925,0.4716,0.5284,0.8996,0.4736,0.5264,1.1395,0.5326,0.4674,0.5740,420433.0000,732500.0000
1700697300000,0.8896,0.4708,0.5292,0.9000,0.4737,0.5263,1.1368,0.5320,0.4680,0.5740,420433.0000,732500.0000
1700697600000,0.8921,0.4715,0.5285,0.9013,0.4740,0.5260,1.1377,0.5322,0.4678,0.5740,420433.0000,732500.0000
1700697900000,0.8832,0.4690,0.5310,0.9014,0.4741,0.5259,1.1308,0.5307,0.4693,0.5740,420433.0000,732500.0000
1700698200000,0.8811,0.4684,0.5316,0.9014,0.4741,0.5259,1.1317,0.5309,0.4691,0.5740,420433.0000,732500.0000
1700698500000,0.8871,0.4701,0.5299,0.9004,0.4738,0.5262,1.1372,0.5321,0.4679,0.5740,420433.0000,732500.0000
1700698800000,0.8911,0.4712,0.5288,0.8994,0.4735,0.5265,1.1432,0.5334,0.4666,0.5740,420433.0000,732500.0000
1700699100000,0.8957,0.4725,0.5275,0.8981,0.4732,0.5268,1.1468,0.5342,0.4658,0.5740,420433.0000,732500.0000
1700699400000,0.8954,0.4724,0.5276,0.8981,0.4732,0.5268,1.1455,0.5339,0.4661,0.5740,420433.0000,732500.0000
1700699700000,0.8947,0.4722,0.5278,0.8986,0.4733,0.5267,1.1432,0.5334,0.4666,0.5740,420433.0000,732500.0000
1700700000000,0.8911,0.4712,0.5288,0.8976,0.4730,0.5270,1.1390,0.5325,0.4675,0.5740,420433.0000,732500.0000
1700700300000,0.8911,0.4712,0.5288,0.8978,0.4731,0.5269,1.1377,0.5322,0.4678,0.5740,420433.0000,732500.0000
1700700600000,0.8929,0.4717,0.5283,0.8978,0.4731,0.5269,1.1390,0.5325,0.4675,0.5740,420433.0000,732500.0000
1700700900000,0.8836,0.4691,0.5309,0.8987,0.4733,0.5267,1.1084,0.5257,0.4743,0.5740,420433.0000,732500.0000
1700701200000,0.8808,0.4683,0.5317,0.8985,0.4733,0.5267,1.0833,0.5200,0.4800,0.5740,420433.0000,732500.0000
1700701500000,0.8815,0.4685,0.5315,0.9007,0.4739,0.5261,1.0790,0.5190,0.4810,0.5740,420433.0000,732500.0000
1700701800000,0.8832,0.4690,0.5310,0.9010,0.4739,0.5261,1.0760,0.5183,0.4817,0.5740,420433.0000,732500.0000
1700702100000,0.8811,0.4684,0.5316,0.9014,0.4741,0.5259,1.0730,0.5176,0.4824,0.5740,420433.0000,732500.0000
1700702400000,0.8843,0.4693,0.5307,0.9015,0.4741,0.5259,1.0725,0.5175,0.4825,0.5740,420433.0000,732500.0000
1700702700000,0.8825,0.4688,0.5312,0.9014,0.4741,0.5259,1.0717,0.5173,0.4827,0.5740,420433.0000,732500.0000
1700703000000,0.8829,0.4689,0.5311,0.8999,0.4737,0.5263,1.0743,0.5179,0.4821,0.5740,420433.0000,732500.0000
1700703300000,0.8847,0.4694,0.5306,0.9023,0.4743,0.5257,1.0734,0.5177,0.4823,0.5740,420433.0000,732500.0000
1700703600000,0.8815,0.4685,0.5315,0.9023,0.4743,0.5257,1.0691,0.5167,0.4833,0.5740,420433.0000,732500.0000
1700703900000,0.8825,0.4688,0.5312,0.9027,0.4744,0.5256,1.0691,0.5167,0.4833,0.5740,420433.0000,732500.0000
1700704200000,0.8843,0.4693,0.5307,0.9032,0.4746,0.5254,1.0695,0.5168,0.4832,0.5740,420433.0000,732500.0000
1700704500000,0.8832,0.4690,0.5310,0.9031,0.4745,0.5255,1.0700,0.5169,0.4831,0.5740,420433.0000,732500.0000
1700704800000,0.8801,0.4681,0.5319,0.9017,0.4742,0.5258,1.0657,0.5159,0.4841,0.5740,420433.0000,732500.0000
1700705100000,0.8776,0.4674,0.5326,0.9008,0.4739,0.5261,1.0683,0.5165,0.4835,0.5740,420433.0000,732500.0000
1700705400000,0.8769,0.4672,0.5328,0.9173,0.4784,0.5216,1.0640,0.5155,0.4845,0.5740,420433.0000,732500.0000
1700705700000,0.9128,0.4772,0.5228,0.9176,0.4785,0.5215,1.0644,0.5156,0.4844,0.5740,420433.0000,732500.0000
1700706000000,0.9168,0.4783,0.5217,0.9176,0.4785,0.5215,1.0687,0.5166,0.4834,0.5740,420433.0000,732500.0000
1700706300000,0.9153,0.4779,0.5221,0.9186,0.4788,0.5212,1.0687,0.5166,0.4834,0.5740,420433.0000,732500.0000
1700706600000,0.9102,0.4765,0.5235,0.9178,0.4786,0.5214,1.0648,0.5157,0.4843,0.5740,420433.0000,732500.0000
1700706900000,0.9120,0.4770,0.5230,0.9182,0.4787,0.5213,1.0657,0.5159,0.4841,0.5740,420433.0000,732500.0000
1700707200000,0.9128,0.4772,0.5228,0.9181,0.4786,0.5214,1.0670,0.5162,0.4838,0.5740,420433.0000,732500.0000
1700707500000,0.9142,0.4776,0.5224,0.9169,0.4783,0.5217,1.0695,0.5168,0.4832,0.5740,420433.0000,732500.0000
1700707800000,0.9120,0.4770,0.5230,0.9172,0.4784,0.5216,1.0670,0.5162,0.4838,0.5740,420433.0000,732500.0000
1700708100000,0.9131,0.4773,0.5227,0.9177,0.4786,0.5214,1.0670,0.5162,0.4838,0.5740,420433.0000,732500.0000
1700708400000,0.9124,0.4771,0.5229,0.9177,0.4786,0.5214,1.0670,0.5162,0.4838,0.5740,420433.0000,732500.0000
1700708700000,0.9080,0.4759,0.5241,0.9198,0.4791,0.5209,1.0614,0.5149,0.4851,0.5740,420433.0000,732500.0000
1700709000000,0.9077,0.4758,0.5242,0.9204,0.4793,0.5207,1.0589,0.5143,0.4857,0.5740,420433.0000,732500.0000
1700709300000,0.9051,0.4751,0.5249,0.9205,0.4793,0.5207,1.0593,0.5144,0.4856,0.5740,420433.0000,732500.0000
1700709600000,0.9055,0.4752,0.5248,0.9214,0.4795,0.5205,1.0572,0.5139,0.4861,0.5740,420433.0000,732500.0000
1700709900000,0.9055,0.4752,0.5248,0.9216,0.4796,0.5204,1.0559,0.5136,0.4864,0.5740,420433.0000,732500.0000
1700710200000,0.9073,0.4757,0.5243,0.9181,0.4787,0.5213,1.0614,0.5149,0.4851,0.5740,420433.0000,732500.0000
1700710500000,0.9088,0.4761,0.5239,0.9182,0.4787,0.5213,1.0636,0.5154,0.4846,0.5740,420433.0000,732500.0000
1700710800000,0.9069,0.4756,0.5244,0.9171,0.4784,0.5216,1.0614,0.5149,0.4851,0.5740,420433.0000,732500.0000
1700711100000,0.9088,0.4761,0.5239,0.9176,0.4785,0.5215,1.0619,0.5150,0.4850,0.5740,420433.0000,732500.0000
1700712300000,0.9106,0.4766,0.5234,0.9214,0.4796,0.5204,1.0563,0.5137,0.4863,0.5740,420433.0000,732500.0000
1700712600000,0.9080,0.4759,0.5241,0.9214,0.4796,0.5204,1.0559,0.5136,0.4864,0.5740,420433.0000,732500.0000
1700712900000,0.9095,0.4763,0.5237,0.9226,0.4799,0.5201,1.0559,0.5136,0.4864,0.5740,420433.0000,732500.0000
1700713200000,0.9088,0.4761,0.5239,0.9214,0.4795,0.5205,1.0589,0.5143,0.4857,0.5740,420433.0000,732500.0000
1700713500000,0.9088,0.4761,0.5239,0.9213,0.4795,0.5205,1.0593,0.5144,0.4856,0.5740,420433.0000,732500.0000
1700713800000,0.9128,0.4772,0.5228,0.9206,0.4793,0.5207,1.0631,0.5153,0.4847,0.5740,420433.0000,732500.0000
1700714100000,0.9150,0.4778,0.5222,0.9187,0.4788,0.5212,1.0661,0.5160,0.4840,0.5740,420433.0000,732500.0000
1700714400000,0.9164,0.4782,0.5218,0.9184,0.4787,0.5213,1.0674,0.5163,0.4837,0.5740,420433.0000,732500.0000
1700714700000,0.9157,0.4780,0.5220,0.9181,0.4786,0.5214,1.0661,0.5160,0.4840,0.5740,420433.0000,732500.0000
1700715000000,0.9161,0.4781,0.5219,0.9193,0.4790,0.5210,1.0644,0.5156,0.4844,0.5740,420433.0000,732500.0000
1700715300000,0.9157,0.4780,0.5220,0.9190,0.4789,0.5211,1.0661,0.5160,0.4840,0.5740,420433.0000,732500.0000
1700715600000,0.9150,0.4778,0.5222,0.9188,0.4788,0.5212,1.0657,0.5159,0.4841,0.5740,420433.0000,732500.0000
1700715900000,0.9131,0.4773,0.5227,0.9187,0.4788,0.5212,1.0640,0.5155,0.4845,0.5740,420433.0000,732500.0000
1700716200000,0.9128,0.4772,0.5228,0.9186,0.4788,0.5212,1.0648,0.5157,0.4843,0.5740,420433.0000,732500.0000
1700716500000,0.9157,0.4780,0.5220,0.9186,0.4788,0.5212,1.0678,0.5164,0.4836,0.5740,420433.0000,732500.0000
1700716800000,0.9161,0.4781,0.5219,0.9192,0.4790,0.5210,1.0661,0.5160,0.4840,0.5740,420433.0000,732500.0000
1700717100000,0.9135,0.4774,0.5226,0.9189,0.4789,0.5211,1.0627,0.5152,0.4848,0.5740,420433.0000,732500.0000
1700717400000,0.9124,0.4771,0.5229,0.9186,0.4788,0.5212,1.0631,0.5153,0.4847,0.5740,420433.0000,732500.0000
1700717700000,0.9142,0.4776,0.5224,0.9190,0.4789,0.5211,1.0627,0.5152,0.4848,0.5740,420433.0000,732500.0000
1700718000000,0.9139,0.4775,0.5225,0.9185,0.4788,0.5212,1.0636,0.5154,0.4846,0.5740,420433.0000,732500.0000
1700718300000,0.9120,0.4770,0.5230,0.9174,0.4785,0.5215,1.0644,0.5156,0.4844,0.5740,420433.0000,732500.0000
1700718600000,0.9135,0.4774,0.5226,0.9173,0.4784,0.5216,1.0640,0.5155,0.4845,0.5740,420433.0000,732500.0000
