1700694900000,2.7369,0.7324,0.2676,1.0130,0.5032,0.4968,3.0193,0.7512,0.2488,0.6242,5444.3000,8722.2000
1700695200000,2.7216,0.7313,0.2687,1.0147,0.5036,0.4964,3.0048,0.7503,0.2497,0.6242,5444.3000,8722.2000
1700695500000,2.7272,0.7317,0.2683,1.0156,0.5039,0.4961,2.9904,0.7494,0.2506,0.6242,5444.3000,8722.2000
1700695800000,2.7133,0.7307,0.2693,1.0163,0.5040,0.4960,2.9872,0.7492,0.2508,0.6242,5444.3000,8722.2000
1700696100000,2.7023,0.7299,0.2701,1.0159,0.5039,0.4961,2.9667,0.7479,0.2521,0.6242,5444.3000,8722.2000
1700696400000,2.6576,0.7266,0.2734,1.0154,0.5038,0.4962,2.9386,0.7461,0.2539,0.6242,5444.3000,8722.2000
1700696700000,2.6617,0.7269,0.2731,1.0171,0.5042,0.4958,2.9277,0.7454,0.2546,0.6242,5444.3000,8722.2000
1700697000000,2.6643,0.7271,0.2729,1.0171,0.5042,0.4958,2.9170,0.7447,0.2553,0.6242,5444.3000,8722.2000
1700697300000,2.6536,0.7263,0.2737,1.0172,0.5043,0.4957,2.9108,0.7443,0.2557,0.6242,5444.3000,8722.2000
1700697600000,2.6443,0.7256,0.2744,1.0180,0.5045,0.4955,2.9417,0.7463,0.2537,0.6242,5444.3000,8722.2000
1700697900000,2.6403,0.7253,0.2747,1.0180,0.5045,0.4955,2.9063,0.7440,0.2560,0.6242,5444.3000,8722.2000
1700698200000,2.6127,0.7232,0.2768,1.0194,0.5048,0.4952,2.9139,0.7445,0.2555,0.6242,5444.3000,8722.2000
1700698500000,2.6206,0.7238,0.2762,1.0198,0.5049,0.4951,2.9032,0.7438,0.2562,0.6242,5444.3000,8722.2000
1700698800000,2.6036,0.7225,0.2775,1.0201,0.5050,0.4950,2.9032,0.7438,0.2562,0.6242,5444.3000,8722.2000
1700699100000,2.5855,0.7211,0.2789,1.0183,0.5045,0.4955,2.8850,0.7426,0.2574,0.6242,5444.3000,8722.2000
1700699400000,2.6036,0.7225,0.2775,1.0193,0.5048,0.4952,2.9448,0.7465,0.2535,0.6242,5444.3000,8722.2000
1700699700000,2.6523,0.7262,0.2738,1.0185,0.5046,0.4954,3.0193,0.7512,0.2488,0.6242,5444.3000,8722.2000
1700700000000,2.7216,0.7313,0.2687,1.0183,0.5045,0.4955,2.9746,0.7484,0.2516,0.6242,5444.3000,8722.2000
1700700300000,2.6643,0.7271,0.2729,1.0172,0.5043,0.4957,2.9841,0.7490,0.2510,0.6242,5444.3000,8722.2000
1700700600000,2.6778,0.7281,0.2719,1.0198,0.5049,0.4951,2.9620,0.7476,0.2524,0.6242,5444.3000,8722.2000
1700700900000,2.6630,0.7270,0.2730,1.0200,0.5050,0.4950,2.9293,0.7455,0.2545,0.6242,5444.3000,8722.2000
1700701200000,2.6298,0.7245,0.2755,1.0198,0.5049,0.4951,2.9370,0.7460,0.2540,0.6242,5444.3000,8722.2000
1700701500000,2.6298,0.7245,0.2755,1.0193,0.5048,0.4952,2.9984,0.7499,0.2501,0.6242,5444.3000,8722.2000
1700701800000,2.6738,0.7278,0.2722,1.0187,0.5046,0.4954,3.0128,0.7508,0.2492,0.6242,5444.3000,8722.2000
1700702100000,2.6724,0.7277,0.2723,1.0165,0.5041,0.4959,2.9825,0.7489,0.2511,0.6242,5444.3000,8722.2000
1700702400000,2.6550,0.7264,0.2736,1.0170,0.5042,0.4958,2.9463,0.7466,0.2534,0.6242,5444.3000,8722.2000
1700702700000,2.6140,0.7233,0.2767,1.0199,0.5049,0.4951,2.9355,0.7459,0.2541,0.6242,5444.3000,8722.2000
1700703000000,2.5984,0.7221,0.2779,1.0189,0.5047,0.4953,2.8895,0.7429,0.2571,0.6242,5444.3000,8722.2000
1700703300000,2.5740,0.7202,0.2798,1.0202,0.5050,0.4950,2.8730,0.7418,0.2582,0.6242,5444.3000,8722.2000
1700703600000,2.5676,0.7197,0.2803,1.0202,0.5050,0.4950,2.8775,0.7421,0.2579,0.6242,5444.3000,8722.2000
