1700694900000,2.4771,0.7124,0.2876,1.5818,0.6127,0.3873,2.7893,0.7361,0.2639,1.9609,288.5300,147.1400
1700695200000,2.4880,0.7133,0.2867,1.5781,0.6121,0.3879,2.9124,0.7444,0.2556,1.9609,288.5300,147.1400
1700695500000,2.5224,0.7161,0.2839,1.5790,0.6122,0.3878,2.9093,0.7442,0.2558,1.9609,288.5300,147.1400
1700695800000,2.6179,0.7236,0.2764,1.5776,0.6120,0.3880,2.8956,0.7433,0.2567,1.9609,288.5300,147.1400
1700696100000,2.5537,0.7186,0.2814,1.5746,0.6116,0.3884,2.9246,0.7452,0.2548,1.9609,288.5300,147.1400
1700696400000,2.5817,0.7208,0.2792,1.5745,0.6116,0.3884,2.9093,0.7442,0.2558,1.9609,288.5300,147.1400
1700696700000,2.6219,0.7239,0.2761,1.5738,0.6115,0.3885,2.9984,0.7499,0.2501,1.9609,288.5300,147.1400
1700697000000,2.6179,0.7236,0.2764,1.5733,0.6114,0.3886,2.9620,0.7476,0.2524,1.9609,288.5300,147.1400
1700697300000,2.6049,0.7226,0.2774,1.5749,0.6116,0.3884,2.9246,0.7452,0.2548,1.9609,288.5300,147.1400
1700697600000,2.6311,0.7246,0.2754,1.5753,0.6117,0.3883,2.9093,0.7442,0.2558,1.9609,288.5300,147.1400
1700697900000,2.5894,0.7214,0.2786,1.5761,0.6118,0.3882,2.9231,0.7451,0.2549,1.9609,288.5300,147.1400
1700698200000,2.5587,0.7190,0.2810,1.5817,0.6127,0.3873,2.9108,0.7443,0.2557,1.9609,288.5300,147.1400
1700698500000,2.4710,0.7119,0.2881,1.5856,0.6132,0.3868,2.7936,0.7364,0.2636,1.9609,288.5300,147.1400
1700698800000,2.4471,0.7099,0.2901,1.5827,0.6128,0.3872,2.8655,0.7413,0.2587,1.9609,288.5300,147.1400
1700699100000,2.4746,0.7122,0.2878,1.5786,0.6122,0.3878,2.8256,0.7386,0.2614,1.9609,288.5300,147.1400
1700699400000,2.5778,0.7205,0.2795,1.5801,0.6124,0.3876,2.8655,0.7413,0.2587,1.9609,288.5300,147.1400
1700699700000,2.5740,0.7202,0.2798,1.5813,0.6126,0.3874,2.8300,0.7389,0.2611,1.9609,288.5300,147.1400
1700700000000,2.5423,0.7177,0.2823,1.5758,0.6118,0.3882,2.8536,0.7405,0.2595,1.9609,288.5300,147.1400
1700700300000,2.5676,0.7197,0.2803,1.5746,0.6116,0.3884,2.9216,0.7450,0.2550,1.9609,288.5300,147.1400
1700700600000,2.5714,0.7200,0.2800,1.5750,0.6116,0.3884,2.8655,0.7413,0.2587,1.9609,288.5300,147.1400
1700700900000,2.5714,0.7200,0.2800,1.5759,0.6118,0.3882,2.8625,0.7411,0.2589,1.9609,288.5300,147.1400
1700701200000,2.5804,0.7207,0.2793,1.5727,0.6113,0.3887,2.8926,0.7431,0.2569,1.9609,288.5300,147.1400
1700701500000,2.6350,0.7249,0.2751,1.5739,0.6115,0.3885,2.8895,0.7429,0.2571,1.9609,288.5300,147.1400
