1700694600000,1.4643,0.5942,0.4058,1.0418,0.5102,0.4898,1.6226,0.6187,0.3813,0.4137,161698.0000,390851.0000
1700694900000,1.4667,0.5946,0.4054,1.0416,0.5102,0.4898,1.6178,0.6180,0.3820,0.4137,161698.0000,390851.0000
1700695200000,1.4679,0.5948,0.4052,1.0425,0.5104,0.4896,1.6164,0.6178,0.3822,0.4137,161698.0000,390851.0000
1700695500000,1.4685,0.5949,0.4051,1.0435,0.5106,0.4894,1.6164,0.6178,0.3822,0.4137,161698.0000,390851.0000
1700695800000,1.4697,0.5951,0.4049,1.0431,0.5106,0.4894,1.6008,0.6155,0.3845,0.4137,161698.0000,390851.0000
1700696100000,1.4552,0.5927,0.4073,1.0423,0.5104,0.4896,1.6076,0.6165,0.3835,0.4137,161698.0000,390851.0000
1700696400000,1.4594,0.5934,0.4066,1.0420,0.5103,0.4897,1.6240,0.6189,0.3811,0.4137,161698.0000,390851.0000
1700696700000,1.4740,0.5958,0.4042,1.0425,0.5104,0.4896,1.6254,0.6191,0.3809,0.4137,161698.0000,390851.0000
1700697000000,1.4710,0.5953,0.4047,1.0420,0.5103,0.4897,1.6137,0.6174,0.3826,0.4137,161698.0000,390851.0000
1700697300000,1.4606,0.5936,0.4064,1.0417,0.5102,0.4898,1.6116,0.6171,0.3829,0.4137,161698.0000,390851.0000
1700697600000,1.4564,0.5929,0.4071,1.0415,0.5102,0.4898,1.6261,0.6192,0.3808,0.4137,161698.0000,390851.0000
1700697900000,1.4746,0.5959,0.4041,1.0407,0.5100,0.4900,1.6151,0.6176,0.3824,0.4137,161698.0000,390851.0000
1700698200000,1.4697,0.5951,0.4049,1.0434,0.5106,0.4894,1.6096,0.6168,0.3832,0.4137,161698.0000,390851.0000
1700698500000,1.4612,0.5937,0.4063,1.0429,0.5105,0.4895,1.6008,0.6155,0.3845,0.4137,161698.0000,390851.0000
1700698800000,1.4462,0.5912,0.4088,1.0400,0.5098,0.4902,1.6055,0.6162,0.3838,0.4137,161698.0000,390851.0000
1700699100000,1.4510,0.5920,0.4080,1.0397,0.5097,0.4903,1.6076,0.6165,0.3835,0.4137,161698.0000,390851.0000
1700699400000,1.4552,0.5927,0.4073,1.0400,0.5098,0.4902,1.6157,0.6177,0.3823,0.4137,161698.0000,390851.0000
1700699700000,1.4685,0.5949,0.4051,1.0408,0.5100,0.4900,1.6110,0.6170,0.3830,0.4137,161698.0000,390851.0000
1700700000000,1.4570,0.5930,0.4070,1.0427,0.5104,0.4896,1.6103,0.6169,0.3831,0.4137,161698.0000,390851.0000
1700700300000,1.4649,0.5943,0.4057,1.0406,0.5100,0.4900,1.6028,0.6158,0.3842,0.4137,161698.0000,390851.0000
1700700600000,1.4582,0.5932,0.4068,1.0405,0.5099,0.4901,1.6082,0.6166,0.3834,0.4137,161698.0000,390851.0000
1700700900000,1.4564,0.5929,0.4071,1.0399,0.5098,0.4902,1.6103,0.6169,0.3831,0.4137,161698.0000,390851.0000
1700701200000,1.4618,0.5938,0.4062,1.0402,0.5098,0.4902,1.6137,0.6174,0.3826,0.4137,161698.0000,390851.0000
1700701500000,1.4612,0.5937,0.4063,1.0394,0.5097,0.4903,1.6123,0.6172,0.3828,0.4137,161698.0000,390851.0000
1700701800000,1.4618,0.5938,0.4062,1.0390,0.5096,0.4904,1.6205,0.6184,0.3816,0.4137,161698.0000,390851.0000
1700702100000,1.4673,0.5947,0.4053,1.0383,0.5094,0.4906,1.6164,0.6178,0.3822,0.4137,161698.0000,390851.0000
1700702400000,1.4534,0.5924,0.4076,1.0339,0.5083,0.4917,1.6212,0.6185,0.3815,0.4137,161698.0000,390851.0000
1700702700000,1.4570,0.5930,0.4070,1.0335,0.5082,0.4918,1.6261,0.6192,0.3808,0.4137,161698.0000,390851.0000
