1700695200000,2.1536,0.6829,0.3171,0.9741,0.4934,0.5066,2.4247,0.7080,0.2920,1.1151,5745.0000,5152.0000
1700695500000,2.1616,0.6837,0.3163,0.9743,0.4935,0.5065,2.4165,0.7073,0.2927,1.1151,5745.0000,5152.0000
1700695800000,2.1596,0.6835,0.3165,0.9742,0.4935,0.5065,2.4188,0.7075,0.2925,1.1151,5745.0000,5152.0000
1700696100000,2.1319,0.6807,0.3193,0.9739,0.4934,0.5066,2.3875,0.7048,0.2952,1.1151,5745.0000,5152.0000
1700696400000,2.1536,0.6829,0.3171,0.9739,0.4934,0.5066,2.3921,0.7052,0.2948,1.1151,5745.0000,5152.0000
1700696700000,2.1536,0.6829,0.3171,0.9735,0.4933,0.5067,2.4048,0.7063,0.2937,1.1151,5745.0000,5152.0000
1700697000000,2.1279,0.6803,0.3197,0.9734,0.4933,0.5067,2.3772,0.7039,0.2961,1.1151,5745.0000,5152.0000
1700697300000,2.1133,0.6788,0.3212,0.9736,0.4933,0.5067,2.3761,0.7038,0.2962,1.1151,5745.0000,5152.0000
1700697600000,2.1250,0.6800,0.3200,0.9726,0.4931,0.5069,2.3887,0.7049,0.2951,1.1151,5745.0000,5152.0000
1700697900000,2.1230,0.6798,0.3202,0.9729,0.4931,0.5069,2.3807,0.7042,0.2958,1.1151,5745.0000,5152.0000
1700698200000,2.1857,0.6861,0.3139,0.9752,0.4937,0.5063,2.4447,0.7097,0.2903,1.1151,5745.0000,5152.0000
1700698500000,2.2103,0.6885,0.3115,0.9759,0.4939,0.5061,2.4459,0.7098,0.2902,1.1151,5745.0000,5152.0000
1700698800000,2.1726,0.6848,0.3152,0.9765,0.4941,0.5059,2.3967,0.7056,0.2944,1.1151,5745.0000,5152.0000
1700699100000,2.1456,0.6821,0.3179,0.9762,0.4940,0.5060,2.3750,0.7037,0.2963,1.1151,5745.0000,5152.0000
