1700695200000,1.3218,0.5693,0.4307,1.1931,0.5440,0.4560,1.5927,0.6143,0.3857,0.6547,59027.0000,90162.0000
1700695500000,1.3245,0.5698,0.4302,1.1925,0.5439,0.4561,1.5947,0.6146,0.3854,0.6547,59027.0000,90162.0000
1700695800000,1.3240,0.5697,0.4303,1.1909,0.5436,0.4564,1.5988,0.6152,0.3848,0.6547,59027.0000,90162.0000
1700696100000,1.3474,0.5740,0.4260,1.1928,0.5440,0.4560,1.6137,0.6174,0.3826,0.6547,59027.0000,90162.0000
1700696400000,1.3370,0.5721,0.4279,1.1923,0.5439,0.4561,1.6001,0.6154,0.3846,0.6547,59027.0000,90162.0000
1700696700000,1.3403,0.5727,0.4273,1.1927,0.5439,0.4561,1.6021,0.6157,0.3843,0.6547,59027.0000,90162.0000
1700697000000,1.3403,0.5727,0.4273,1.1920,0.5438,0.4562,1.6035,0.6159,0.3841,0.6547,59027.0000,90162.0000
1700697300000,1.3386,0.5724,0.4276,1.1934,0.5441,0.4559,1.5967,0.6149,0.3851,0.6547,59027.0000,90162.0000
1700697600000,1.3430,0.5732,0.4268,1.1928,0.5440,0.4560,1.6048,0.6161,0.3839,0.6547,59027.0000,90162.0000
1700697900000,1.3408,0.5728,0.4272,1.1938,0.5442,0.4558,1.6164,0.6178,0.3822,0.6547,59027.0000,90162.0000
1700698200000,1.3491,0.5743,0.4257,1.1908,0.5435,0.4565,1.6164,0.6178,0.3822,0.6547,59027.0000,90162.0000
1700698500000,1.3474,0.5740,0.4260,1.1883,0.5430,0.4570,1.6103,0.6169,0.3831,0.6547,59027.0000,90162.0000
1700698800000,1.3261,0.5701,0.4299,1.1895,0.5433,0.4567,1.5981,0.6151,0.3849,0.6547,59027.0000,90162.0000
1700699100000,1.3343,0.5716,0.4284,1.1897,0.5433,0.4567,1.6001,0.6154,0.3846,0.6547,59027.0000,90162.0000
1700699400000,1.3240,0.5697,0.4303,1.1894,0.5432,0.4568,1.5840,0.6130,0.3870,0.6547,59027.0000,90162.0000
1700699700000,1.3170,0.5684,0.4316,1.1873,0.5428,0.4572,1.5840,0.6130,0.3870,0.6547,59027.0000,90162.0000
1700700000000,1.2624,0.5580,0.4420,1.1881,0.5430,0.4570,1.5394,0.6062,0.3938,0.6547,59027.0000,90162.0000
1700700300000,1.1867,0.5427,0.4573,1.1866,0.5427,0.4573,1.4728,0.5956,0.4044,0.6547,59027.0000,90162.0000
1700700600000,1.1877,0.5429,0.4571,1.1828,0.5419,0.4581,1.4907,0.5985,0.4015,0.6547,59027.0000,90162.0000
1700700900000,1.1911,0.5436,0.4564,1.1879,0.5429,0.4571,1.4944,0.5991,0.4009,0.6547,59027.0000,90162.0000
1700701200000,1.1988,0.5452,0.4548,1.1856,0.5425,0.4575,1.5025,0.6004,0.3996,0.6547,59027.0000,90162.0000
1700701500000,1.2207,0.5497,0.4503,1.1853,0.5424,0.4576,1.5189,0.6030,0.3970,0.6547,59027.0000,90162.0000
1700701800000,1.2056,0.5466,0.4534,1.1857,0.5425,0.4575,1.5000,0.6000,0.4000,0.6547,59027.0000,90162.0000
1700702100000,1.2031,0.5461,0.4539,1.1790,0.5411,0.4589,1.5100,0.6016,0.3984,0.6547,59027.0000,90162.0000
1700702400000,1.2051,0.5465,0.4535,1.1841,0.5421,0.4579,1.5119,0.6019,0.3981,0.6547,59027.0000,90162.0000
1700702700000,1.2302,0.5516,0.4484,1.1818,0.5417,0.4583,1.5304,0.6048,0.3952,0.6547,59027.0000,90162.0000
1700703000000,1.2198,0.5495,0.4505,1.1793,0.5411,0.4589,1.5297,0.6047,0.3953,0.6547,59027.0000,90162.0000
1700703300000,1.2262,0.5508,0.4492,1.1800,0.5413,0.4587,1.5368,0.6058,0.3942,0.6547,59027.0000,90162.0000
1700703600000,1.3513,0.5747,0.4253,1.1452,0.5338,0.4662,1.6448,0.6219,0.3781,0.6547,59027.0000,90162.0000
1700703900000,1.3485,0.5742,0.4258,1.1555,0.5361,0.4639,1.6427,0.6216,0.3784,0.6547,59027.0000,90162.0000
1700704200000,1.3513,0.5747,0.4253,1.1701,0.5392,0.4608,1.6441,0.6218,0.3782,0.6547,59027.0000,90162.0000
1700704500000,1.4091,0.5849,0.4151,1.1489,0.5347,0.4653,1.6998,0.6296,0.3704,0.6547,59027.0000,90162.0000
1700704800000,1.4851,0.5976,0.4024,1.1312,0.5308,0.4692,1.7617,0.6379,0.3621,0.6547,59027.0000,90162.0000
1700705100000,1.5069,0.6011,0.3989,1.1399,0.5327,0.4673,1.7747,0.6396,0.3604,0.6547,59027.0000,90162.0000
1700705400000,1.5304,0.6048,0.3952,1.2190,0.5493,0.4507,1.7972,0.6425,0.3575,0.6547,59027.0000,90162.0000
1700705700000,1.6441,0.6218,0.3782,1.2234,0.5502,0.4498,1.7762,0.6398,0.3602,0.6547,59027.0000,90162.0000
1700706000000,1.6969,0.6292,0.3708,1.2140,0.5483,0.4517,1.8409,0.6480,0.3520,0.6547,59027.0000,90162.0000
1700706300000,1.6392,0.6211,0.3789,1.2203,0.5496,0.4504,1.7894,0.6415,0.3585,0.6547,59027.0000,90162.0000
1700706600000,1.6406,0.6213,0.3787,1.2250,0.5506,0.4494,1.7964,0.6424,0.3576,0.6547,59027.0000,90162.0000
1700706900000,1.6240,0.6189,0.3811,1.2252,0.5506,0.4494,1.7871,0.6412,0.3588,0.6547,59027.0000,90162.0000
1700707200000,1.6205,0.6184,0.3816,1.2269,0.5509,0.4491,1.7894,0.6415,0.3585,0.6547,59027.0000,90162.0000
1700707500000,1.6226,0.6187,0.3813,1.2272,0.5510,0.4490,1.7902,0.6416,0.3584,0.6547,59027.0000,90162.0000
1700707800000,1.6001,0.6154,0.3846,1.2264,0.5508,0.4492,1.7762,0.6398,0.3602,0.6547,59027.0000,90162.0000
1700708100000,1.6015,0.6156,0.3844,1.2255,0.5507,0.4493,1.7732,0.6394,0.3606,0.6547,59027.0000,90162.0000
1700708400000,1.5900,0.6139,0.3861,1.2267,0.5509,0.4491,1.7579,0.6374,0.3626,0.6547,59027.0000,90162.0000
1700708700000,1.6110,0.6170,0.3830,1.2283,0.5512,0.4488,1.7871,0.6412,0.3588,0.6547,59027.0000,90162.0000
1700709000000,1.6042,0.6160,0.3840,1.2284,0.5513,0.4487,1.7770,0.6399,0.3601,0.6547,59027.0000,90162.0000
1700709300000,1.6219,0.6186,0.3814,1.2269,0.5510,0.4490,1.7980,0.6426,0.3574,0.6547,59027.0000,90162.0000
1700709600000,1.6164,0.6178,0.3822,1.2255,0.5507,0.4493,1.8058,0.6436,0.3564,0.6547,59027.0000,90162.0000
1700709900000,1.6337,0.6203,0.3797,1.2292,0.5514,0.4486,1.8090,0.6440,0.3560,0.6547,59027.0000,90162.0000
1700710200000,1.6096,0.6168,0.3832,1.2258,0.5507,0.4493,1.7894,0.6415,0.3585,0.6547,59027.0000,90162.0000
1700710500000,1.5988,0.6152,0.3848,1.2247,0.5505,0.4495,1.7824,0.6406,0.3594,0.6547,59027.0000,90162.0000
1700710800000,1.6309,0.6199,0.3801,1.2215,0.5498,0.4502,1.8169,0.6450,0.3550,0.6547,59027.0000,90162.0000
1700711100000,1.6546,0.6233,0.3767,1.2241,0.5504,0.4496,1.8490,0.6490,0.3510,0.6547,59027.0000,90162.0000
1700711400000,1.6546,0.6233,0.3767,1.2242,0.5504,0.4496,1.8474,0.6488,0.3512,0.6547,59027.0000,90162.0000
1700712300000,1.6015,0.6156,0.3844,1.2196,0.5495,0.4505,1.7847,0.6409,0.3591,0.6547,59027.0000,90162.0000
1700712600000,1.6455,0.6220,0.3780,1.2227,0.5501,0.4499,1.8209,0.6455,0.3545,0.6547,59027.0000,90162.0000
1700712900000,1.6483,0.6224,0.3776,1.2232,0.5502,0.4498,1.8289,0.6465,0.3535,0.6547,59027.0000,90162.0000
1700713200000,1.6399,0.6212,0.3788,1.2227,0.5501,0.4499,1.8265,0.6462,0.3538,0.6547,59027.0000,90162.0000
1700713500000,1.6532,0.6231,0.3769,1.2225,0.5501,0.4499,1.8458,0.6486,0.3514,0.6547,59027.0000,90162.0000
1700713800000,1.6525,0.6230,0.3770,1.2232,0.5502,0.4498,1.8612,0.6505,0.3495,0.6547,59027.0000,90162.0000
1700714100000,1.6378,0.6209,0.3791,1.2238,0.5503,0.4497,1.8539,0.6496,0.3504,0.6547,59027.0000,90162.0000
1700714400000,1.6413,0.6214,0.3786,1.2281,0.5512,0.4488,1.8563,0.6499,0.3501,0.6547,59027.0000,90162.0000
1700714700000,1.6483,0.6224,0.3776,1.2257,0.5507,0.4493,1.8835,0.6532,0.3468,0.6547,59027.0000,90162.0000
1700715000000,1.6364,0.6207,0.3793,1.2275,0.5511,0.4489,1.8523,0.6494,0.3506,0.6547,59027.0000,90162.0000
1700715300000,1.6385,0.6210,0.3790,1.2286,0.5513,0.4487,1.8588,0.6502,0.3498,0.6547,59027.0000,90162.0000
1700715600000,1.6441,0.6218,0.3782,1.2311,0.5518,0.4482,1.8760,0.6523,0.3477,0.6547,59027.0000,90162.0000
1700715900000,1.6434,0.6217,0.3783,1.2315,0.5519,0.4481,1.8686,0.6514,0.3486,0.6547,59027.0000,90162.0000
1700716200000,1.6378,0.6209,0.3791,1.2313,0.5518,0.4482,1.8620,0.6506,0.3494,0.6547,59027.0000,90162.0000
