open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1699924020000,36338.1,36349.79000422,36338.1,36348.13544937,0,1699924079999,0,60,0,0,0
1699924080000,36348.29494304,36366.2,36348.29494304,36362.89248945,0,1699924139999,0,60,0,0,0
1699924140000,36374.20666667,36379.48822363,36366.2,36374.43410549,0,1699924199999,0,60,0,0,0
1699924200000,36374.4,36375.3,36359.7,36373.66738608,0,1699924259999,0,60,0,0,0
1699924260000,36374.05852532,36380.6,36366.5,36366.5,0,1699924319999,0,60,0,0,0
1699924320000,36366.5,36394.3,36366.5,36388.87632489,0,1699924379999,0,60,0,0,0
1699924380000,36389.66569198,36411.5,36387.9,36411.4,0,1699924439999,0,60,0,0,0
1699924440000,36411.4,36417.31575105,36395.5,36400.1,0,1699924499999,0,60,0,0,0
1699924500000,36400.1,36410.0,36386.6,36390.6,0,1699924559999,0,60,0,0,0
1699924560000,36390.63700422,36390.63700422,36366.0,36372.94464557,0,1699924619999,0,60,0,0,0
1699924620000,36373.15764135,36381.55532489,36366.2,36381.312827,0,1699924679999,0,60,0,0,0
1699924680000,36381.3171308,36399.97486498,36375.5189135,36395.87968565,0,1699924739999,0,60,0,0,0
1699924740000,36396.1536097,36410.21921308,36396.1536097,36410.21921308,0,1699924799999,0,60,0,0,0
1699924800000,36411.6647827,36420.47747679,36411.2,36415.6,0,1699924859999,0,60,0,0,0
1699924860000,36415.6,36422.20418776,36410.3,36413.43622152,0,1699924919999,0,60,0,0,0
1699924920000,36413.4719135,36413.80772366,36403.6,36405.9,0,1699924979999,0,60,0,0,0
1699924980000,36405.8,36412.1216962,36402.9,36412.10961181,0,1699925039999,0,60,0,0,0
1699925040000,36412.05024473,36412.06835865,36404.6,36408.3,0,1699925099999,0,60,0,0,0
1699925100000,36408.2,36425.24244093,36391.9,36425.24244093,0,1699925159999,0,60,0,0,0
1699925160000,36425.22649156,36443.70896203,36420.5,36436.9,0,1699925219999,0,60,0,0,0
1699925220000,36436.77741983,36437.0,36432.6,36436.93689451,0,1699925279999,0,60,0,0,0
1699925280000,36436.97638819,36438.74603797,36423.0,36425.5,0,1699925339999,0,60,0,0,0
1699925340000,36425.5,36429.09060759,36420.2,36426.7,0,1699925399999,0,60,0,0,0
1699925400000,36427.1,36435.11182489,36426.1,36435.11182489,0,1699925459999,0,60,0,0,0
1699925460000,36435.33941983,36448.2,36435.33941983,36443.2,0,1699925519999,0,60,0,0,0
1699925520000,36443.2,36450.0,36430.8,36443.14898312,0,1699925579999,0,60,0,0,0
1699925580000,36443.15860338,36449.90570675,36440.0,36449.90570675,0,1699925639999,0,60,0,0,0
1699925640000,36449.9082384,36453.14559322,36447.3,36449.1,0,1699925699999,0,60,0,0,0
1699925700000,36449.1,36455.06233122,36446.4,36446.5,0,1699925759999,0,60,0,0,0
1699925760000,36446.4,36446.4,36421.1,36421.1,0,1699925819999,0,60,0,0,0
1699925820000,36421.1,36421.2,36410.0,36410.0,0,1699925879999,0,60,0,0,0
1699925880000,36408.3,36408.3,36394.3,36403.53956751,0,1699925939999,0,60,0,0,0
1699925940000,36406.07501055,36420.58998069,36406.01931435,36419.9978245,0,1699925999999,0,60,0,0,0
1699926000000,36419.9978245,36420.05081528,36402.5,36403.5,0,1699926059999,0,60,0,0,0
1699926060000,36403.5,36406.75755063,36403.5,36405.31627004,0,1699926119999,0,60,0,0,0
1699926120000,36405.38636709,36423.93424473,36404.0,36423.92918143,0,1699926179999,0,60,0,0,0
1699926180000,36424.20842194,36428.33078481,36424.20487764,36428.15037764,0,1699926239999,0,60,0,0,0
1699926240000,36428.15037764,36428.56740295,36421.44721519,36428.51403132,0,1699926299999,0,60,0,0,0
1699926300000,36428.51403132,36428.53553315,36400.0,36400.1,0,1699926359999,0,60,0,0,0
1699926360000,36400.0,36400.1,36400.0,36400.0,0,1699926419999,0,60,0,0,0
1699926420000,36400.0,36400.1,36375.6,36379.5,0,1699926479999,0,60,0,0,0
1699926480000,36379.4,36379.7,36370.7,36373.5,0,1699926539999,0,60,0,0,0
1699926540000,36373.6,36374.23294726,36369.6,36374.23294726,0,1699926599999,0,60,0,0,0
1699926600000,36374.32061603,36390.92599789,36374.32061603,36388.90670675,0,1699926659999,0,60,0,0,0
1699926660000,36388.90594726,36395.46260127,36388.90341561,36395.46260127,0,1699926719999,0,60,0,0,0
1699926720000,36400.45146203,36407.13772366,36400.45146203,36407.13772366,0,1699926779999,0,60,0,0,0
1699926780000,36407.22582493,36413.50044726,36402.7,36404.5,0,1699926839999,0,60,0,0,0
1699926840000,36404.5,36405.62043671,36396.2,36405.62043671,0,1699926899999,0,60,0,0,0
1699926900000,36405.60993671,36414.36405063,36405.60993671,36412.0,0,1699926959999,0,60,0,0,0
1699926960000,36412.1,36412.1,36395.9,36398.4,0,1699927019999,0,60,0,0,0
1699927020000,36398.4,36398.5,36384.7,36387.2,0,1699927079999,0,60,0,0,0
1699927080000,36387.2,36387.31931345,36364.39612658,36369.76795781,0,1699927139999,0,60,0,0,0
1699927140000,36369.76365401,36369.88302532,36350.0,36353.63630591,0,1699927199999,0,60,0,0,0
1699927200000,36353.63630591,36359.96022363,36353.62795148,36359.90210127,0,1699927259999,0,60,0,0,0
1699927260000,36359.90893671,36378.52636287,36359.90893671,36378.52636287,0,1699927319999,0,60,0,0,0
1699927320000,36378.52636287,36397.07498312,36378.52636287,36396.1,0,1699927379999,0,60,0,0,0
1699927380000,36396.0,36405.98330169,36396.0,36405.0,0,1699927439999,0,60,0,0,0
1699927440000,36405.0,36414.74381435,36404.1,36411.3,0,1699927499999,0,60,0,0,0
1699927500000,36411.4,36411.97057284,36403.9,36411.96981334,0,1699927559999,0,60,0,0,0
1699927560000,36411.97057284,36426.46877215,36411.97057284,36426.46877215,0,1699927619999,0,60,0,0,0
1699927620000,36428.13332911,36468.1,36428.13332911,36460.4,0,1699927679999,0,60,0,0,0
1699927680000,36460.5,36464.14959236,36454.0,36455.8,0,1699927739999,0,60,0,0,0
1699927740000,36450.7,36454.2,36445.9,36445.9,0,1699927799999,0,60,0,0,0
1699927800000,36445.9,36446.0,36430.0,36433.5,0,1699927859999,0,60,0,0,0
1699927860000,36433.5,36453.32666878,36430.0,36453.32666878,0,1699927919999,0,60,0,0,0
1699927920000,36452.88692194,36455.13830802,36444.9,36452.1435443,0,1699927979999,0,60,0,0,0
1699927980000,36452.20310338,36452.53677426,36433.6,36433.6,0,1699928039999,0,60,0,0,0
1699928040000,36433.6,36433.6,36428.4,36429.21594726,0,1699928099999,0,60,0,0,0
1699928100000,36429.21670675,36445.38627637,36429.21480802,36440.0,0,1699928159999,0,60,0,0,0
1699928160000,36440.36022363,36441.63961382,36428.68016245,36431.4,0,1699928219999,0,60,0,0,0
1699928220000,36431.4,36435.24581435,36417.1,36417.1,0,1699928279999,0,60,0,0,0
1699928280000,36417.1,36417.61493027,36408.6,36408.6,0,1699928339999,0,60,0,0,0
1699928340000,36408.7,36409.70794726,36399.26441983,36401.65364768,0,1699928399999,0,60,0,0,0
1699928400000,36401.65035654,36401.65035654,36391.8,36391.8,0,1699928459999,0,60,0,0,0
1699928460000,36391.8,36392.83782068,36385.4,36385.4,0,1699928519999,0,60,0,0,0
1699928520000,36385.4,36397.98752321,36384.33505485,36397.85754852,0,1699928579999,0,60,0,0,0
1699928580000,36397.86337131,36403.84653722,36397.83856118,36403.1,0,1699928639999,0,60,0,0,0
1699928640000,36403.1,36403.2,36380.21048734,36380.62603376,0,1699928699999,0,60,0,0,0
1699928700000,36380.61261603,36403.85577848,36380.61261603,36403.85425949,0,1699928759999,0,60,0,0,0
1699928760000,36403.91348945,36424.47520675,36400.8,36423.1,0,1699928819999,0,60,0,0,0
1699928820000,36423.1,36426.7318038,36422.0,36423.9,0,1699928879999,0,60,0,0,0
1699928880000,36424.0,36424.0,36412.2,36416.65586569,0,1699928939999,0,60,0,0,0
1699928940000,36416.65586569,36422.962,36416.65586569,36421.9,0,1699928999999,0,60,0,0,0
1699929000000,36421.9,36423.17759494,36410.3,36411.1,0,1699929059999,0,60,0,0,0
1699929060000,36411.1,36421.4,36410.4,36418.6,0,1699929119999,0,60,0,0,0
1699929120000,36418.6,36424.23944093,36418.6,36424.22974684,0,1699929179999,0,60,0,0,0
1699929180000,36424.22037975,36436.09272363,36419.5,36435.52201673,0,1699929239999,0,60,0,0,0
1699929240000,36435.52733319,36443.91212447,36435.0,36443.91212447,0,1699929299999,0,60,0,0,0
1699929300000,36443.98731435,36459.76005485,36443.98731435,36459.76005485,0,1699929359999,0,60,0,0,0
1699929360000,36459.82145359,36463.4,36448.3,36448.9,0,1699929419999,0,60,0,0,0
1699929420000,36448.8,36459.30859916,36448.8,36459.1,0,1699929479999,0,60,0,0,0
1699929480000,36459.1,36459.1,36443.7,36450.1,0,1699929539999,0,60,0,0,0
1699929540000,36450.0,36451.41055274,36440.0,36441.5,0,1699929599999,0,60,0,0,0
1699929600000,36441.6,36463.91765401,36441.6,36463.91325316,0,1699929659999,0,60,0,0,0
1699929660000,36463.94363291,36466.55600422,36455.3,36455.4,0,1699929719999,0,60,0,0,0
1699929720000,36455.4,36462.96779747,36453.5,36453.6,0,1699929779999,0,60,0,0,0
1699929780000,36453.6,36456.4,36439.3,36443.51989873,0,1699929839999,0,60,0,0,0
1699929840000,36443.28220042,36454.95671519,36440.0,36452.7,0,1699929899999,0,60,0,0,0
1699929900000,36452.9,36466.24777637,36452.9,36466.18261814,0,1699929959999,0,60,0,0,0
1699929960000,36466.18261814,36466.6663141,36463.3,36466.51518565,0,1699930019999,0,60,0,0,0
1699930020000,36466.51518565,36467.02097257,36461.8,36466.14186709,0,1699930079999,0,60,0,0,0
1699930080000,36466.40338608,36467.2290654,36463.0,36467.0,0,1699930139999,0,60,0,0,0
1699930140000,36467.37809072,36492.13952532,36467.0,36487.50013502,0,1699930199999,0,60,0,0,0
1699930200000,36487.51203376,36487.51203376,36470.8,36477.1,0,1699930259999,0,60,0,0,0
1699930260000,36477.1,36477.48296203,36457.2,36457.2,0,1699930319999,0,60,0,0,0
1699930320000,36457.2,36457.3,36450.7,36450.8,0,1699930379999,0,60,0,0,0
1699930380000,36450.7,36452.47079114,36441.1,36441.1,0,1699930439999,0,60,0,0,0
1699930440000,36441.1,36445.12110491,36438.5,36443.41997046,0,1699930499999,0,60,0,0,0
1699930500000,36443.41237553,36443.44352954,36434.0,36434.0,0,1699930559999,0,60,0,0,0
1699930560000,36434.0,36445.0462197,36430.7,36440.0,0,1699930619999,0,60,0,0,0
1699930620000,36440.0,36448.56014979,36440.0,36448.56014979,0,1699930679999,0,60,0,0,0
1699930680000,36448.58546624,36452.81824473,36448.58546624,36452.81824473,0,1699930739999,0,60,0,0,0
1699930740000,36452.88059916,36454.5336097,36452.88059916,36454.5336097,0,1699930799999,0,60,0,0,0
1699930800000,36454.88145781,36461.62545359,36454.88145781,36459.4,0,1699930859999,0,60,0,0,0
1699930860000,36459.5,36461.90497962,36458.1,36458.2,0,1699930919999,0,60,0,0,0
1699930920000,36458.2,36472.68940506,36456.5,36472.68940506,0,1699930979999,0,60,0,0,0
1699930980000,36472.70383544,36484.13078903,36472.70383544,36484.11737131,0,1699931039999,0,60,0,0,0
1699931040000,36484.13091983,36498.46825738,36484.12914768,36490.5,0,1699931099999,0,60,0,0,0
1699931100000,36490.5,36490.6,36480.12435021,36489.72627637,0,1699931159999,0,60,0,0,0
1699931160000,36489.72627637,36495.96623418,36489.72627637,36490.27621755,0,1699931219999,0,60,0,0,0
1699931220000,36490.27545806,36491.64176371,36484.3,36489.0,0,1699931279999,0,60,0,0,0
1699931280000,36489.0,36492.32219198,36487.6,36487.6,0,1699931339999,0,60,0,0,0
1699931340000,36487.7,36491.9,36478.3,36478.3,0,1699931399999,0,60,0,0,0
1699931400000,36478.4,36480.7,36473.5,36476.1,0,1699931459999,0,60,0,0,0
1699931460000,36476.1,36489.46464707,36476.0,36489.46464707,0,1699931519999,0,60,0,0,0
1699931520000,36489.46971036,36489.46971036,36486.2,36488.62693671,0,1699931579999,0,60,0,0,0
1699931580000,36488.74997468,36494.5,36488.1,36488.2,0,1699931639999,0,60,0,0,0
1699931640000,36488.2,36492.72363924,36488.1,36492.70591772,0,1699931699999,0,60,0,0,0
1699931700000,36492.70591772,36494.4,36492.70085443,36494.4,0,1699931759999,0,60,0,0,0
1699931760000,36494.4,36505.87725949,36493.2,36502.6,0,1699931819999,0,60,0,0,0
1699931820000,36502.6,36507.05725105,36502.5,36506.1,0,1699931879999,0,60,0,0,0
1699931880000,36506.1,36506.1,36505.0,36506.1,0,1699931939999,0,60,0,0,0
1699931940000,36506.0,36512.0,36506.0,36512.0,0,1699931999999,0,60,0,0,0
1699932000000,36512.0,36512.5,36506.5,36506.5,0,1699932059999,0,60,0,0,0
1699932060000,36506.5,36512.44025746,36506.5,36512.44025746,0,1699932119999,0,60,0,0,0
1699932120000,36512.43519416,36512.45401631,36512.26340928,36512.31538608,0,1699932179999,0,60,0,0,0
1699932180000,36512.31108228,36513.1,36508.5,36508.5,0,1699932239999,0,60,0,0,0
1699932240000,36508.5,36508.6,36500.0,36500.1,0,1699932299999,0,60,0,0,0
1699932300000,36500.1,36507.1,36496.4,36496.4,0,1699932359999,0,60,0,0,0
1699932360000,36496.4,36496.5,36472.2,36482.00029958,0,1699932419999,0,60,0,0,0
1699932420000,36482.00029958,36485.62463291,36479.9,36485.62463291,0,1699932479999,0,60,0,0,0
1699932480000,36488.13172152,36488.3,36484.3,36484.3,0,1699932539999,0,60,0,0,0
1699932540000,36484.3,36484.4,36469.0,36471.0,0,1699932599999,0,60,0,0,0
1699932600000,36470.9,36471.77125316,36464.5,36464.6,0,1699932659999,0,60,0,0,0
1699932660000,36464.6,36464.6,36460.5,36461.86594726,0,1699932719999,0,60,0,0,0
1699932720000,36461.99770464,36462.20795781,36458.2,36460.7,0,1699932779999,0,60,0,0,0
1699932780000,36460.8,36467.59838186,36460.7,36467.59838186,0,1699932839999,0,60,0,0,0
1699932840000,36467.59686287,36469.66297468,36467.59433122,36469.66297468,0,1699932899999,0,60,0,0,0
1699932900000,36469.66297468,36484.43474262,36469.62352321,36484.42208439,0,1699932959999,0,60,0,0,0
1699932960000,36484.42208439,36487.05341139,36484.42208439,36486.96897679,0,1699933019999,0,60,0,0,0
1699933020000,36486.96529958,36486.96529958,36477.7,36484.13737131,0,1699933079999,0,60,0,0,0
1699933080000,36484.12433333,36486.27427426,36482.0,36486.27427426,0,1699933139999,0,60,0,0,0
1699933140000,36486.26997046,36491.80344304,36486.24609072,36491.80344304,0,1699933199999,0,60,0,0,0
1699933200000,36491.78774684,36500.78023207,36491.78774684,36494.6,0,1699933259999,0,60,0,0,0
1699933260000,36494.7,36500.0,36494.6,36500.0,0,1699933319999,0,60,0,0,0
1699933320000,36500.0,36501.7,36499.9,36501.58011181,0,1699933379999,0,60,0,0,0
1699933380000,36501.57251688,36506.24215823,36501.28828903,36506.24215823,0,1699933439999,0,60,0,0,0
1699933440000,36506.24291772,36506.5,36504.0,36506.5,0,1699933499999,0,60,0,0,0
1699933500000,36506.4,36506.8984135,36495.6,36496.7,0,1699933559999,0,60,0,0,0
1699933560000,36496.9,36500.43445992,36490.3,36493.2,0,1699933619999,0,60,0,0,0
1699933620000,36493.2,36495.32892405,36493.2,36495.2874135,0,1699933679999,0,60,0,0,0
1699933680000,36495.2874135,36495.70420464,36490.0,36490.0,0,1699933739999,0,60,0,0,0
1699933740000,36490.0,36490.1,36485.2,36487.9,0,1699933799999,0,60,0,0,0
1699933800000,36487.9,36489.85671097,36487.9,36489.79888186,0,1699933859999,0,60,0,0,0
1699933860000,36489.79888186,36489.87475316,36479.2,36479.2,0,1699933919999,0,60,0,0,0
1699933920000,36479.2,36486.75961603,36479.2,36486.75738819,0,1699933979999,0,60,0,0,0
1699933980000,36486.75308439,36489.39951899,36474.7,36474.7,0,1699934039999,0,60,0,0,0
1699934040000,36474.7,36475.14419409,36474.51247046,36475.1434346,0,1699934099999,0,60,0,0,0
1699934100000,36475.18978481,36487.39875316,36475.0,36485.5,0,1699934159999,0,60,0,0,0
1699934160000,36485.5,36485.5,36479.7,36479.7,0,1699934219999,0,60,0,0,0
1699934220000,36479.7,36479.8,36474.2,36474.2,0,1699934279999,0,60,0,0,0
1699934280000,36474.2,36474.3,36469.3,36469.4,0,1699934339999,0,60,0,0,0
1699934340000,36469.4,36471.90108017,36469.3,36471.73444937,0,1699934399999,0,60,0,0,0
1699934400000,36471.70795359,36471.71377637,36465.62473289,36466.91656962,0,1699934459999,0,60,0,0,0
1699934460000,36466.90517722,36467.26946414,36466.65457384,36467.26946414,0,1699934519999,0,60,0,0,0
1699934520000,36467.26946414,36469.67829221,36466.17393882,36469.67829221,0,1699934579999,0,60,0,0,0
1699934580000,36469.9,36473.48324262,36469.9,36473.47235654,0,1699934639999,0,60,0,0,0
1699934640000,36473.47235654,36475.55861603,36473.47235654,36475.55785654,0,1699934699999,0,60,0,0,0
1699934700000,36475.59518565,36491.94818143,36475.59518565,36491.94818143,0,1699934759999,0,60,0,0,0
1699934760000,36491.94818143,36499.29212447,36476.5,36477.8,0,1699934819999,0,60,0,0,0
1699934820000,36477.8,36479.4,36469.9,36470.0,0,1699934879999,0,60,0,0,0
1699934880000,36469.9,36470.0,36466.8,36466.8,0,1699934939999,0,60,0,0,0
1699934940000,36466.7,36466.8,36466.7,36466.8,0,1699934999999,0,60,0,0,0
1699935000000,36466.8,36466.8,36447.9,36447.9,0,1699935059999,0,60,0,0,0
1699935060000,36448.0,36450.28935443,36447.9,36450.0748481,0,1699935119999,0,60,0,0,0
1699935120000,36450.08067089,36450.67531435,36450.07522785,36450.65759283,0,1699935179999,0,60,0,0,0
1699935180000,36450.72628481,36451.26441139,36450.07695992,36451.2636519,0,1699935239999,0,60,0,0,0
1699935240000,36451.27808228,36451.35218565,36438.76406329,36439.04656118,0,1699935299999,0,60,0,0,0
1699935300000,36439.09023207,36439.09023207,36430.87564979,36431.68991847,0,1699935359999,0,60,0,0,0
1699935360000,36432.0,36438.29863502,36432.0,36438.29787553,0,1699935419999,0,60,0,0,0
1699935420000,36438.29787553,36441.12466245,36434.5,36434.6,0,1699935479999,0,60,0,0,0
1699935480000,36434.6,36437.1,36431.7,36437.1,0,1699935539999,0,60,0,0,0
1699935540000,36437.0,36441.55516245,36437.0,36441.55516245,0,1699935599999,0,60,0,0,0
1699935600000,36441.54503586,36441.54503586,36440.5,36441.46406136,0,1699935659999,0,60,0,0,0
1699935660000,36441.46406136,36441.46406136,36436.4,36438.0,0,1699935719999,0,60,0,0,0
1699935720000,36438.0,36440.0,36434.3,36437.4,0,1699935779999,0,60,0,0,0
1699935780000,36437.4,36439.1,36437.4,36439.1,0,1699935839999,0,60,0,0,0
1699935840000,36439.1,36439.2,36430.5,36430.5,0,1699935899999,0,60,0,0,0
1699935900000,36430.5,36430.5,36428.4,36428.70852321,0,1699935959999,0,60,0,0,0
1699935960000,36428.72978903,36428.74206751,36426.0,36427.5,0,1699936019999,0,60,0,0,0
1699936020000,36426.0,36426.1,36423.2,36423.2,0,1699936079999,0,60,0,0,0
1699936080000,36423.2,36423.3,36421.8,36421.9,0,1699936139999,0,60,0,0,0
1699936140000,36421.8,36422.15020042,36416.91890928,36417.15155907,0,1699936199999,0,60,0,0,0
1699936200000,36417.15155907,36417.15155907,36404.8,36409.79369198,0,1699936259999,0,60,0,0,0
1699936260000,36409.81762025,36418.7845,36409.81762025,36418.78374051,0,1699936319999,0,60,0,0,0
1699936320000,36419.39133544,36429.92437553,36419.37280591,36429.92437553,0,1699936379999,0,60,0,0,0
1699936380000,36429.94716034,36447.02939713,36429.94716034,36447.02939713,0,1699936439999,0,60,0,0,0
1699936440000,36447.02939713,36461.47238608,36447.02939713,36461.47238608,0,1699936499999,0,60,0,0,0
1699936500000,36462.87137342,36489.8,36462.87137342,36489.8,0,1699936559999,0,60,0,0,0
1699936560000,36491.54033755,36509.9248038,36491.4,36509.9,0,1699936619999,0,60,0,0,0
1699936620000,36509.9,36510.0276308,36503.9,36508.5,0,1699936679999,0,60,0,0,0
1699936680000,36508.56106118,36508.56258017,36492.1,36507.00662519,0,1699936739999,0,60,0,0,0
1699936740000,36507.38181506,36515.5441097,36503.4,36514.6,0,1699936799999,0,60,0,0,0
1699936800000,36514.7,36524.82582911,36512.7,36524.82506962,0,1699936859999,0,60,0,0,0
1699936860000,36524.82742827,36524.82742827,36521.0,36521.1,0,1699936919999,0,60,0,0,0
1699936920000,36521.2,36522.78270886,36520.1,36522.77710549,0,1699936979999,0,60,0,0,0
1699936980000,36522.77710549,36523.13677215,36517.0,36517.0,0,1699937039999,0,60,0,0,0
1699937040000,36515.4,36522.9,36515.4,36521.5,0,1699937099999,0,60,0,0,0
1699937100000,36521.5,36533.55748734,36521.4,36533.55748734,0,1699937159999,0,60,0,0,0
1699937160000,36533.62320675,36535.63356751,36527.5,36531.1,0,1699937219999,0,60,0,0,0
1699937220000,36533.7,36535.85743249,36533.0,36533.1,0,1699937279999,0,60,0,0,0
1699937280000,36533.0,36540.0,36533.0,36540.0,0,1699937339999,0,60,0,0,0
