open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1700744340000,0.669,0.67,0.669,0.669,37322.5,1700744399999,24969.3309,64,578.4,387.528,0
1700744400000,0.669,0.67,0.668,0.669,36529.7,1700744459999,24433.2549,112,4411.4,2951.2374,0
1700744460000,0.669,0.67,0.669,0.669,172726.7,1700744519999,115661.341,267,148268.0,99279.0659,0
1700744520000,0.67,0.67,0.669,0.67,76497.3,1700744579999,51250.4694,49,38692.3,25923.841,0
1700744580000,0.67,0.67,0.668,0.668,170362.9,1700744639999,113984.7448,169,41189.9,27568.5755,0
1700744640000,0.669,0.669,0.668,0.668,119182.1,1700744699999,79630.8431,170,17200.3,11507.0007,0
1700744700000,0.669,0.67,0.668,0.67,138819.0,1700744759999,92868.9692,175,89742.2,60037.7691,0
1700744760000,0.669,0.67,0.668,0.669,81568.4,1700744819999,54569.4441,79,30854.0,20641.7283,0
1700744820000,0.669,0.669,0.668,0.668,92296.0,1700744879999,61741.4113,65,46757.3,31280.6337,0
1700744880000,0.669,0.67,0.669,0.669,149953.5,1700744939999,100319.7717,110,69970.0,46810.8102,0
1700744940000,0.668,0.669,0.668,0.669,3421.1,1700744999999,2288.3431,8,3048.3,2039.3127,0
1700745000000,0.669,0.67,0.668,0.669,82243.6,1700745059999,55009.9068,157,65741.5,43985.4286,0
1700745060000,0.67,0.67,0.669,0.67,23065.3,1700745119999,15453.4352,23,22749.5,15242.165,0
1700745120000,0.67,0.671,0.669,0.671,124872.2,1700745179999,83665.7561,179,79347.1,53163.9818,0
1700745180000,0.67,0.671,0.67,0.67,4817.9,1700745239999,3230.2523,43,2259.3,1515.9903,0
1700745240000,0.67,0.671,0.67,0.67,86126.3,1700745299999,57704.6529,112,23720.1,15892.4989,0
1700745300000,0.67,0.671,0.67,0.671,9244.9,1700745359999,6202.4267,66,8343.7,5598.6227,0
1700745360000,0.671,0.671,0.67,0.67,2908.5,1700745419999,1951.2304,9,2535.4,1701.2534,0
1700745420000,0.67,0.671,0.67,0.67,384994.7,1700745479999,257946.7657,255,204467.8,136993.7427,0
1700745480000,0.671,0.671,0.67,0.67,62988.5,1700745539999,42204.6792,74,23728.8,15900.6802,0
1700745540000,0.671,0.671,0.67,0.671,4321.5,1700745599999,2896.9367,20,1531.7,1027.7707,0
1700745600000,0.671,0.671,0.669,0.671,103134.6,1700745659999,69115.1396,114,74915.5,50208.6301,0
1700745660000,0.671,0.671,0.67,0.671,12935.7,1700745719999,8678.7181,47,11799.1,7917.1961,0
1700745720000,0.67,0.671,0.67,0.67,3230.5,1700745779999,2166.5553,12,2120.3,1422.7213,0
1700745780000,0.67,0.67,0.67,0.67,475.1,1700745839999,318.317,6,0.0,0.0,0
1700745840000,0.67,0.671,0.67,0.671,102064.8,1700745899999,68384.2137,98,35452.6,23754.0397,0
1700745900000,0.67,0.671,0.669,0.67,229971.0,1700745959999,154050.6398,212,106794.3,71552.888,0
1700745960000,0.67,0.671,0.67,0.67,47106.7,1700746019999,31563.0008,46,37983.8,25450.6578,0
1700746020000,0.671,0.671,0.669,0.669,116071.0,1700746079999,77766.7399,107,33527.5,22464.0809,0
1700746080000,0.67,0.67,0.669,0.67,32578.2,1700746139999,21797.0503,97,2234.5,1497.115,0
1700746140000,0.669,0.671,0.669,0.67,88852.8,1700746199999,59522.3081,126,54253.1,36350.4949,0
1700746200000,0.67,0.671,0.669,0.67,73347.9,1700746259999,49146.3134,75,54956.7,36824.2562,0
1700746260000,0.67,0.67,0.669,0.67,6523.6,1700746319999,4370.2861,9,5997.7,4018.459,0
1700746320000,0.67,0.67,0.669,0.669,67219.9,1700746379999,44970.4628,133,21584.9,14440.6478,0
1700746380000,0.67,0.67,0.669,0.669,2192.4,1700746439999,1468.0379,8,1322.3,885.941,0
1700746440000,0.67,0.67,0.669,0.669,1889.8,1700746499999,1264.6667,10,390.5,261.635,0
1700746500000,0.669,0.67,0.669,0.669,1300.6,1700746559999,870.2782,16,176.8,118.456,0
1700746560000,0.67,0.67,0.669,0.669,5217.9,1700746619999,3494.5355,15,3760.4,2519.468,0
1700746620000,0.67,0.67,0.668,0.669,224218.8,1700746679999,149954.0623,183,63665.3,42592.899,0
1700746680000,0.668,0.67,0.668,0.67,45071.0,1700746739999,30155.5588,42,41689.1,27893.0857,0
1700746740000,0.67,0.67,0.669,0.669,2327.8,1700746799999,1559.0993,10,1801.1,1206.737,0
1700746800000,0.669,0.67,0.668,0.668,38013.5,1700746859999,25430.8571,45,4218.2,2822.1594,0
1700746860000,0.669,0.669,0.668,0.668,32288.1,1700746919999,21599.1907,31,30739.9,20564.9931,0
1700746920000,0.668,0.669,0.668,0.668,2159.7,1700746979999,1442.9316,11,252.0,168.588,0
1700746980000,0.668,0.669,0.668,0.668,14029.2,1700747039999,9383.423,38,11917.4,7972.7406,0
1700747040000,0.669,0.669,0.668,0.668,2419.9,1700747099999,1617.878,13,1384.8,926.4312,0
1700747100000,0.669,0.67,0.668,0.67,49711.7,1700747159999,33256.6478,78,45749.8,30606.9131,0
1700747160000,0.669,0.669,0.668,0.669,31320.6,1700747219999,20951.2095,39,2712.9,1814.9301,0
1700747220000,0.669,0.669,0.668,0.668,3697.7,1700747279999,2471.5968,11,1533.2,1025.7108,0
1700747280000,0.669,0.669,0.667,0.667,244883.7,1700747339999,163563.5986,342,50658.8,33840.8786,0
1700747340000,0.667,0.668,0.666,0.667,316216.5,1700747399999,210867.6378,510,154290.7,102917.8475,0
1700747400000,0.667,0.668,0.666,0.666,69170.3,1700747459999,46135.9841,54,5604.5,3738.3615,0
1700747460000,0.667,0.667,0.666,0.667,88011.3,1700747519999,58616.7998,128,1274.0,849.758,0
1700747520000,0.666,0.667,0.666,0.667,24644.6,1700747579999,16416.7833,26,3479.7,2320.9599,0
1700747580000,0.667,0.668,0.666,0.667,213153.1,1700747639999,142170.4606,189,171498.0,114390.2245,0
1700747640000,0.667,0.668,0.667,0.667,40003.0,1700747699999,26684.3181,43,36993.6,24677.0483,0
1700747700000,0.668,0.668,0.667,0.667,113883.8,1700747759999,75969.6956,109,37210.3,24828.4711,0
1700747760000,0.667,0.668,0.667,0.667,93775.5,1700747819999,62550.7019,87,34619.7,23093.7833,0
1700747820000,0.667,0.668,0.667,0.668,7238.8,1700747879999,4829.3166,19,1037.0,692.716,0
1700747880000,0.668,0.668,0.667,0.668,4901.1,1700747939999,3272.7766,14,3742.9,2500.2572,0
1700747940000,0.668,0.668,0.667,0.668,2665.7,1700747999999,1779.6512,29,1629.3,1088.3724,0
1700748000000,0.667,0.668,0.666,0.668,286746.2,1700748059999,191265.2516,388,157088.0,104799.2939,0
1700748060000,0.667,0.668,0.667,0.667,21081.5,1700748119999,14073.652,24,12291.5,8210.722,0
1700748120000,0.667,0.669,0.667,0.669,135454.9,1700748179999,90494.4358,139,133088.4,88913.9522,0
1700748180000,0.669,0.669,0.668,0.669,13001.5,1700748239999,8697.5892,20,12587.2,8420.8368,0
1700748240000,0.668,0.67,0.668,0.67,191390.4,1700748299999,128047.3275,225,125094.1,83695.4759,0
1700748300000,0.67,0.67,0.669,0.67,9812.9,1700748359999,6571.1002,62,6270.1,4200.967,0
1700748360000,0.669,0.67,0.669,0.67,5160.5,1700748419999,3455.1567,23,2782.2,1864.074,0
1700748420000,0.67,0.67,0.669,0.67,3906.4,1700748479999,2613.9296,15,548.0,367.16,0
1700748480000,0.67,0.67,0.669,0.67,57052.0,1700748539999,38224.5503,144,56762.3,38030.741,0
1700748540000,0.669,0.67,0.668,0.668,102606.5,1700748599999,68651.2816,190,40771.9,27286.218,0
1700748600000,0.669,0.67,0.668,0.669,138247.4,1700748659999,92488.1447,128,67437.5,45116.8443,0
1700748660000,0.669,0.669,0.669,0.669,117676.6,1700748719999,78725.6454,66,49909.2,33389.2548,0
1700748720000,0.67,0.67,0.669,0.669,19583.0,1700748779999,13105.8481,16,4821.1,3230.137,0
1700748780000,0.669,0.67,0.669,0.669,6160.1,1700748839999,4123.151,14,2044.1,1369.547,0
1700748840000,0.67,0.67,0.669,0.669,1707.0,1700748899999,1143.6081,7,1625.1,1088.817,0
1700748900000,0.669,0.67,0.669,0.669,1911.2,1700748959999,1279.7281,12,1135.3,760.651,0
1700748960000,0.67,0.67,0.669,0.669,5086.9,1700749019999,3405.389,13,2252.9,1509.443,0
1700749020000,0.669,0.671,0.669,0.669,268589.4,1700749079999,179948.0111,260,154991.5,103847.1083,0
1700749080000,0.669,0.671,0.669,0.671,296404.3,1700749139999,198592.3677,166,140828.6,94361.2214,0
1700749140000,0.671,0.671,0.669,0.67,62824.8,1700749199999,42087.9162,52,14930.7,10004.5138,0
1700749200000,0.669,0.67,0.668,0.668,70311.0,1700749259999,47042.2014,119,13268.5,8882.2352,0
1700749260000,0.669,0.669,0.667,0.668,93441.1,1700749319999,62403.5766,150,10726.5,7165.7858,0
1700749320000,0.667,0.668,0.667,0.668,3486.7,1700749379999,2326.4448,15,815.9,545.0212,0
1700749380000,0.668,0.669,0.667,0.668,199752.4,1700749439999,133437.4794,143,153028.9,102227.2251,0
1700749440000,0.669,0.669,0.667,0.669,124535.8,1700749499999,83180.9032,88,64139.4,42845.6764,0
1700749500000,0.668,0.668,0.667,0.668,37470.7,1700749559999,25026.9299,33,9252.9,6180.9372,0
1700749560000,0.667,0.668,0.667,0.667,4579.8,1700749619999,3054.8194,7,92.8,61.9904,0
1700749620000,0.668,0.669,0.667,0.667,79471.7,1700749679999,53085.2647,75,39307.8,26257.6305,0
1700749680000,0.668,0.668,0.667,0.668,6776.8,1700749739999,4522.5897,40,2464.1,1646.0188,0
1700749740000,0.667,0.668,0.667,0.667,7172.8,1700749799999,4785.1775,67,919.9,614.4932,0
1700749800000,0.668,0.669,0.667,0.668,59475.0,1700749859999,39729.7968,110,54972.3,36724.0939,0
1700749860000,0.669,0.669,0.667,0.668,74634.3,1700749919999,49854.9368,62,20673.1,13810.5958,0
1700749920000,0.668,0.669,0.667,0.668,75875.7,1700749979999,50684.9799,84,39721.0,26533.7897,0
1700749980000,0.667,0.668,0.667,0.668,88582.7,1700750039999,59172.195,81,60005.2,40083.4736,0
1700750040000,0.668,0.669,0.668,0.668,26322.2,1700750099999,17583.4301,23,26018.4,17380.4917,0
1700750100000,0.669,0.669,0.668,0.668,4778.6,1700750159999,3195.8504,16,3745.6,2505.8064,0
1700750160000,0.669,0.669,0.669,0.669,3430.3,1700750219999,2294.8707,4,3430.3,2294.8707,0
1700750220000,0.668,0.67,0.668,0.669,152449.3,1700750279999,101987.8789,194,91223.8,61028.7819,0
1700750280000,0.669,0.67,0.669,0.67,47588.3,1700750339999,31844.6005,18,47588.3,31844.6005,0
1700750340000,0.669,0.67,0.669,0.669,64611.8,1700750399999,43225.5056,51,16537.2,11063.5982,0
1700750400000,0.67,0.67,0.669,0.67,21625.1,1700750459999,14486.4169,125,19225.0,12880.75,0
1700750460000,0.67,0.67,0.669,0.67,5218.3,1700750519999,3493.5669,11,2524.2,1691.214,0
1700750520000,0.67,0.67,0.668,0.669,104944.7,1700750579999,70207.7153,107,14630.6,9789.3833,0
1700750580000,0.668,0.67,0.668,0.669,112073.4,1700750639999,74980.4008,91,86300.3,57743.6732,0
1700750640000,0.67,0.67,0.669,0.67,18850.8,1700750699999,12613.2671,32,2081.9,1394.873,0
1700750700000,0.669,0.669,0.668,0.669,62891.8,1700750759999,42066.8659,48,43123.7,28849.7553,0
1700750760000,0.668,0.67,0.668,0.669,82483.2,1700750819999,55183.4206,85,41461.2,27740.1023,0
1700750820000,0.668,0.669,0.668,0.668,1394.1,1700750879999,931.9446,50,685.8,458.8002,0
1700750880000,0.669,0.67,0.669,0.67,137828.3,1700750939999,92207.4194,83,81975.1,54841.6286,0
1700750940000,0.669,0.67,0.669,0.67,10467.0,1700750999999,7009.8842,22,7461.2,4999.004,0
1700751000000,0.67,0.67,0.668,0.669,143491.4,1700751059999,95984.2308,130,46772.1,31293.5583,0
1700751060000,0.669,0.669,0.668,0.668,127076.0,1700751119999,84887.8538,123,4645.3,3104.1462,0
1700751120000,0.667,0.668,0.666,0.666,109357.0,1700751179999,72914.6617,281,25666.8,17123.7371,0
1700751180000,0.666,0.667,0.666,0.666,6181.0,1700751239999,4117.7615,21,1215.5,810.7385,0
1700751240000,0.667,0.668,0.666,0.666,199412.2,1700751299999,133007.487,170,117014.0,78048.7493,0
1700751300000,0.667,0.668,0.666,0.667,118448.3,1700751359999,79020.6534,108,76138.3,50799.9518,0
1700751360000,0.668,0.668,0.667,0.667,21115.8,1700751419999,14086.0645,23,1825.9,1219.7012,0
1700751420000,0.668,0.668,0.667,0.667,12521.0,1700751479999,8361.3875,27,9880.5,6600.174,0
1700751480000,0.667,0.669,0.667,0.668,149478.3,1700751539999,99850.9656,196,86439.8,57741.888,0
1700751540000,0.668,0.668,0.667,0.668,25280.3,1700751599999,16885.8193,22,23859.2,15937.9456,0
1700751600000,0.668,0.668,0.667,0.667,17325.4,1700751659999,11566.771,47,10729.2,7167.1056,0
1700751660000,0.668,0.669,0.667,0.669,91270.5,1700751719999,60967.117,108,89193.5,59581.758,0
1700751720000,0.668,0.669,0.668,0.668,174371.8,1700751779999,116480.3707,112,41639.6,27815.2611,0
1700751780000,0.667,0.669,0.667,0.669,67748.9,1700751839999,45258.4011,58,60655.6,40520.6807,0
1700751840000,0.669,0.669,0.667,0.667,45564.9,1700751899999,30437.2516,46,2434.1,1626.3919,0
1700751900000,0.668,0.669,0.667,0.668,100571.8,1700751959999,67171.1176,107,54388.0,36331.4203,0
1700751960000,0.667,0.669,0.667,0.668,81805.2,1700752019999,54646.1682,117,71337.0,47653.4404,0
1700752020000,0.668,0.669,0.667,0.667,65587.3,1700752079999,43812.2889,62,4160.5,2779.2762,0
1700752080000,0.668,0.668,0.667,0.668,3466.2,1700752139999,2315.2166,12,3261.2,2178.4816,0
1700752140000,0.668,0.668,0.667,0.667,7303.8,1700752199999,4875.8243,18,4189.7,2798.7196,0
1700752200000,0.668,0.668,0.666,0.667,99296.2,1700752259999,66223.582,131,1461.6,974.9949,0
1700752260000,0.667,0.667,0.666,0.666,81697.4,1700752319999,54484.501,67,36966.0,24656.322,0
1700752320000,0.666,0.667,0.665,0.666,311470.8,1700752379999,207289.3262,686,72160.3,48066.089,0
1700752380000,0.666,0.666,0.665,0.665,10067.0,1700752439999,6697.4416,18,2886.6,1922.4756,0
1700752440000,0.666,0.666,0.665,0.666,2741.9,1700752499999,1824.8063,18,1442.8,960.9048,0
1700752500000,0.665,0.666,0.665,0.666,124015.1,1700752559999,82586.8283,111,70055.4,46656.8964,0
1700752560000,0.665,0.666,0.665,0.665,138127.7,1700752619999,91991.6307,111,93621.8,62352.1188,0
1700752620000,0.666,0.667,0.665,0.666,158456.5,1700752679999,105537.0871,114,62398.5,41563.7528,0
1700752680000,0.665,0.666,0.664,0.665,129294.8,1700752739999,85977.8401,280,14496.3,9653.7654,0
1700752740000,0.665,0.665,0.664,0.665,27065.1,1700752799999,17978.4873,98,7260.9,4828.4985,0
1700752800000,0.665,0.665,0.662,0.663,364303.7,1700752859999,241721.1475,921,75871.1,50386.3073,0
1700752860000,0.663,0.663,0.661,0.663,261756.5,1700752919999,173303.8853,367,116258.6,76991.6392,0
1700752920000,0.662,0.663,0.662,0.663,14882.4,1700752979999,9860.6689,30,8520.1,5648.8263,0
1700752980000,0.663,0.663,0.662,0.662,3759.8,1700753039999,2490.3936,14,1406.0,932.178,0
1700753040000,0.663,0.664,0.662,0.662,120691.6,1700753099999,80018.982,172,91692.0,60793.8701,0
1700753100000,0.662,0.663,0.661,0.662,236792.6,1700753159999,156752.7767,330,93046.5,61602.298,0
1700753160000,0.663,0.663,0.659,0.66,1031778.9,1700753219999,681520.2206,1441,349720.5,231128.4701,0
1700753220000,0.66,0.662,0.66,0.661,176522.3,1700753279999,116632.4523,243,104534.6,69098.5946,0
1700753280000,0.66,0.663,0.66,0.662,268613.0,1700753339999,177812.9452,293,262712.0,173910.991,0
1700753340000,0.663,0.663,0.662,0.662,35821.2,1700753399999,23719.1862,55,5551.8,3680.8434,0
1700753400000,0.663,0.663,0.661,0.661,352265.9,1700753459999,233163.6265,270,123487.6,81749.9033,0
1700753460000,0.661,0.662,0.66,0.662,160353.1,1700753519999,106003.8168,167,91170.7,60277.5009,0
1700753520000,0.661,0.663,0.661,0.663,173597.0,1700753579999,114947.1524,364,132039.6,87437.2433,0
1700753580000,0.663,0.665,0.663,0.665,291166.8,1700753639999,193171.1824,492,197409.8,131008.1765,0
1700753640000,0.665,0.665,0.664,0.665,31726.5,1700753699999,21092.1863,89,25790.3,17150.5495,0
1700753700000,0.664,0.666,0.664,0.666,24094.8,1700753759999,16027.6177,60,20414.3,13580.2524,0
1700753760000,0.665,0.666,0.664,0.665,251675.1,1700753819999,167371.7798,150,66218.4,44043.499,0
1700753820000,0.664,0.665,0.664,0.665,120017.2,1700753879999,79808.3371,73,61037.0,40589.605,0
1700753880000,0.665,0.665,0.664,0.664,2983.9,1700753939999,1982.9781,9,1668.5,1109.5525,0
1700753940000,0.665,0.665,0.663,0.663,190910.8,1700753999999,126762.2881,157,62431.2,41454.4046,0
1700754000000,0.664,0.664,0.663,0.664,74216.9,1700754059999,49278.537,67,72732.3,48294.2472,0
1700754060000,0.664,0.665,0.663,0.664,114231.2,1700754119999,75858.418,65,57913.4,38463.4296,0
1700754120000,0.665,0.665,0.664,0.664,726.3,1700754179999,482.9231,5,659.9,438.8335,0
1700754180000,0.665,0.665,0.664,0.664,3273.5,1700754239999,2175.9989,5,2394.9,1592.6085,0
1700754240000,0.665,0.665,0.663,0.664,141544.2,1700754299999,93978.2098,115,47904.4,31810.2622,0
1700754300000,0.664,0.665,0.663,0.663,139451.8,1700754359999,92624.9755,80,71672.0,47621.2805,0
1700754360000,0.664,0.664,0.663,0.663,217213.0,1700754419999,144227.5841,145,130023.1,86335.3384,0
1700754420000,0.664,0.665,0.663,0.664,36815.4,1700754479999,24444.1219,45,31375.6,20833.4185,0
1700754480000,0.665,0.665,0.663,0.664,47808.7,1700754539999,31745.9027,35,2416.1,1605.5339,0
1700754540000,0.663,0.664,0.663,0.664,104648.7,1700754599999,69484.9771,75,54751.1,36354.7304,0
1700754600000,0.664,0.664,0.663,0.664,107053.6,1700754659999,71070.0402,55,53025.9,35209.1976,0
1700754660000,0.663,0.664,0.662,0.664,233605.7,1700754719999,154874.9636,252,68606.8,45486.5275,0
1700754720000,0.663,0.664,0.662,0.662,65823.0,1700754779999,43630.4507,35,905.7,600.6047,0
1700754780000,0.662,0.663,0.662,0.662,168789.4,1700754839999,111739.8478,245,47767.7,31623.4824,0
1700754840000,0.663,0.663,0.661,0.663,108910.5,1700754899999,72100.8868,74,51418.1,34044.6533,0
1700754900000,0.662,0.663,0.661,0.663,183862.7,1700754959999,121723.383,108,115179.3,76255.4612,0
1700754960000,0.663,0.663,0.661,0.662,91525.4,1700755019999,60585.953,69,12436.7,8237.7343,0
1700755020000,0.661,0.662,0.661,0.661,23977.7,1700755079999,15855.0126,15,5752.9,3808.4198,0
1700755080000,0.661,0.663,0.661,0.663,278150.2,1700755139999,184134.7791,155,163878.4,108487.6498,0
1700755140000,0.663,0.663,0.662,0.662,211691.9,1700755199999,140349.307,178,209269.2,138745.4796,0
1700755200000,0.662,0.663,0.662,0.662,50599.1,1700755259999,33504.0779,70,7473.7,4955.0631,0
1700755260000,0.662,0.663,0.661,0.662,403345.9,1700755319999,267015.7937,258,154897.2,102543.1885,0
1700755320000,0.663,0.664,0.663,0.664,196453.2,1700755379999,130250.4008,185,159102.3,105486.7541,0
1700755380000,0.663,0.664,0.663,0.664,30375.8,1700755439999,20143.7961,25,4640.7,3081.4248,0
1700755440000,0.664,0.664,0.663,0.664,6840.5,1700755499999,4540.6368,15,5385.3,3575.8392,0
1700755500000,0.664,0.665,0.663,0.664,90395.3,1700755559999,60033.7983,256,87721.4,58258.4212,0
1700755560000,0.664,0.665,0.664,0.665,5758.5,1700755619999,3828.7889,18,5144.9,3421.3585,0
1700755620000,0.665,0.666,0.664,0.665,84100.6,1700755679999,55925.681,185,78026.7,51888.3863,0
1700755680000,0.665,0.666,0.664,0.666,138167.6,1700755739999,91905.0353,217,71391.8,47499.587,0
1700755740000,0.665,0.666,0.665,0.666,11213.7,1700755799999,7464.5267,26,7416.2,4939.1892,0
1700755800000,0.666,0.666,0.664,0.665,282572.5,1700755859999,187898.8374,234,102985.8,68485.5854,0
1700755860000,0.665,0.666,0.665,0.665,171659.6,1700755919999,114154.8039,97,105152.5,69927.5824,0
1700755920000,0.665,0.666,0.665,0.665,5330.2,1700755979999,3547.8202,19,3237.2,2155.9752,0
1700755980000,0.666,0.666,0.665,0.666,27427.1,1700756039999,18265.611,34,26589.5,17708.607,0
1700756040000,0.665,0.666,0.665,0.665,8630.6,1700756099999,5746.9558,18,7606.8,5066.1288,0
1700756100000,0.665,0.667,0.665,0.666,199460.7,1700756159999,132843.369,195,81169.1,54062.8655,0
1700756160000,0.666,0.667,0.665,0.666,402682.0,1700756219999,268181.8481,181,225367.0,150094.8829,0
1700756220000,0.665,0.666,0.665,0.665,6249.8,1700756279999,4160.2966,18,4179.6,2783.6136,0
1700756280000,0.665,0.666,0.665,0.666,5863.5,1700756339999,3904.4011,13,5173.6,3445.6176,0
1700756340000,0.665,0.666,0.665,0.666,3966.8,1700756399999,2639.2541,17,1332.1,887.1786,0
1700756400000,0.665,0.666,0.665,0.665,12118.4,1700756459999,8061.5804,18,2844.4,1894.3704,0
1700756460000,0.666,0.666,0.665,0.666,57345.5,1700756519999,38189.4091,53,53272.2,35479.2852,0
1700756520000,0.666,0.667,0.665,0.666,125269.2,1700756579999,83431.3916,87,64427.4,42910.845,0
1700756580000,0.667,0.667,0.666,0.666,12432.7,1700756639999,8289.6266,111,9448.4,6302.0828,0
1700756640000,0.666,0.667,0.666,0.666,102234.3,1700756699999,68097.0216,226,31757.1,21159.2064,0
1700756700000,0.667,0.667,0.665,0.667,291023.5,1700756759999,193822.3854,144,137744.2,91738.6907,0
1700756760000,0.666,0.667,0.665,0.666,228839.6,1700756819999,152402.5038,184,102667.3,68381.2247,0
1700756820000,0.666,0.667,0.666,0.666,3900.6,1700756879999,2600.3715,15,2571.9,1715.4573,0
1700756880000,0.666,0.667,0.666,0.666,2221.1,1700756939999,1480.4279,17,1175.3,783.9251,0
1700756940000,0.667,0.667,0.666,0.667,1995.7,1700756999999,1330.2562,17,1120.0,747.04,0
1700757000000,0.666,0.667,0.666,0.666,18646.7,1700757059999,12426.8431,36,8140.9,5429.9803,0
1700757060000,0.666,0.667,0.666,0.667,98135.9,1700757119999,65363.2846,98,50226.6,33455.6908,0
1700757120000,0.666,0.666,0.665,0.665,156569.9,1700757179999,104272.951,116,63561.8,42332.1588,0
1700757180000,0.666,0.667,0.665,0.666,69135.6,1700757239999,46042.2262,123,55161.6,36737.6633,0
1700757240000,0.666,0.666,0.665,0.665,52904.9,1700757299999,35230.5324,61,2405.2,1601.8632,0
1700757300000,0.666,0.666,0.665,0.666,67846.8,1700757359999,45185.0418,111,62094.5,41354.937,0
1700757360000,0.666,0.667,0.666,0.666,246398.6,1700757419999,164102.8565,161,83144.6,55375.6925,0
1700757420000,0.666,0.667,0.665,0.666,77464.0,1700757479999,51592.8272,50,35951.3,23945.6617,0
1700757480000,0.665,0.666,0.665,0.666,2710.6,1700757539999,1803.7068,13,1157.8,771.0948,0
1700757540000,0.665,0.666,0.665,0.666,52584.1,1700757599999,35019.8522,27,51425.7,34249.5162,0
1700757600000,0.665,0.666,0.665,0.666,1710.9,1700757659999,1138.0662,10,317.7,211.5882,0
1700757660000,0.665,0.666,0.664,0.664,86086.3,1700757719999,57237.1776,241,3515.7,2339.3101,0
1700757720000,0.665,0.666,0.665,0.666,115955.3,1700757779999,77129.2822,120,106916.4,71118.4137,0
1700757780000,0.665,0.666,0.665,0.666,60104.6,1700757839999,39986.6819,80,17122.9,11403.8514,0
1700757840000,0.665,0.666,0.664,0.665,98511.7,1700757899999,65509.0044,88,43569.2,28973.5527,0
1700757900000,0.664,0.665,0.664,0.665,9752.1,1700757959999,6481.6693,40,6274.9,4172.8085,0
1700757960000,0.664,0.665,0.664,0.664,2592.1,1700758019999,1722.5655,23,1411.1,938.3815,0
1700758020000,0.665,0.667,0.665,0.667,151371.4,1700758079999,100762.7735,194,147405.4,98123.1766,0
1700758080000,0.666,0.667,0.665,0.667,234703.2,1700758139999,156311.5139,119,125579.1,83635.7817,0
1700758140000,0.666,0.666,0.665,0.666,194772.4,1700758199999,129716.6769,85,74578.8,49669.4808,0
1700758200000,0.665,0.667,0.665,0.666,80802.0,1700758259999,53813.0832,63,24214.7,16127.2738,0
1700758260000,0.666,0.666,0.665,0.665,126990.1,1700758319999,84574.4446,79,82658.5,55050.561,0
1700758320000,0.666,0.666,0.665,0.666,2735.1,1700758379999,1821.0449,16,2203.4,1467.4644,0
1700758380000,0.666,0.666,0.665,0.666,2085.0,1700758439999,1388.1135,9,1588.5,1057.941,0
1700758440000,0.665,0.666,0.665,0.666,3578.6,1700758499999,2382.4205,14,2651.5,1765.899,0
1700758500000,0.665,0.667,0.665,0.666,161709.6,1700758559999,107702.9892,131,96984.9,64597.827,0
1700758560000,0.666,0.667,0.665,0.666,208058.3,1700758619999,138566.4233,104,83867.1,55856.3542,0
1700758620000,0.666,0.666,0.665,0.665,13880.7,1700758679999,9231.2743,12,608.8,405.4608,0
1700758680000,0.665,0.666,0.664,0.665,173524.3,1700758739999,115394.0372,156,3877.4,2580.5622,0
1700758740000,0.665,0.666,0.665,0.666,122565.7,1700758799999,81514.8283,95,56296.4,37445.7438,0
1700758800000,0.665,0.666,0.665,0.665,18515.7,1700758859999,12317.4249,51,4484.4,2986.6104,0
1700758860000,0.666,0.666,0.665,0.666,7466.2,1700758919999,4968.2264,29,3203.4,2133.4644,0
1700758920000,0.665,0.667,0.665,0.666,231070.4,1700758979999,153892.7657,215,168200.7,112022.3688,0
1700758980000,0.667,0.667,0.666,0.667,5141.6,1700759039999,3428.4397,11,4134.1,2757.4447,0
1700759040000,0.667,0.667,0.666,0.667,15386.5,1700759099999,10251.5031,15,4094.1,2730.7647,0
1700759100000,0.667,0.668,0.666,0.668,296705.2,1700759159999,197904.0813,235,201424.5,134351.8973,0
1700759160000,0.667,0.668,0.667,0.667,114811.9,1700759219999,76582.5715,110,53209.4,35493.704,0
1700759220000,0.668,0.668,0.667,0.668,113104.1,1700759279999,75456.1764,215,65889.6,43964.1049,0
1700759280000,0.668,0.668,0.667,0.667,25918.9,1700759339999,17311.9156,110,24009.3,16038.2124,0
1700759340000,0.668,0.668,0.667,0.668,64648.6,1700759399999,43183.2441,90,33953.1,22680.6708,0
1700759400000,0.667,0.668,0.667,0.668,12899.8,1700759459999,8613.4283,17,9261.7,6186.8156,0
1700759460000,0.668,0.669,0.667,0.668,141459.9,1700759519999,94507.0318,216,82820.3,55344.7713,0
1700759520000,0.668,0.668,0.667,0.668,18818.0,1700759579999,12569.4061,31,17800.1,11890.4668,0
1700759580000,0.668,0.669,0.668,0.668,16836.5,1700759639999,11249.4818,34,9671.7,6463.3954,0
1700759640000,0.669,0.669,0.668,0.668,209778.8,1700759699999,140136.695,133,32683.3,21836.901,0
1700759700000,0.668,0.669,0.668,0.668,211734.2,1700759759999,141444.8705,263,119775.1,80016.1917,0
1700759760000,0.669,0.669,0.668,0.669,9129.7,1700759819999,6107.0168,15,8377.2,5604.3468,0
1700759820000,0.668,0.669,0.668,0.669,2713.7,1700759879999,1815.2594,9,2507.8,1677.7182,0
1700759880000,0.669,0.67,0.668,0.669,333607.4,1700759939999,223189.6703,320,223356.4,149432.6914,0
