timestamp,open,high,low,close,volume,close time,Quote assest volume,Number of Trades,Taker BAV,Taker QAV,Unused field
1679529600000,1.3525,1.4913,1.2131,1.3229,1016091810.7,1679615999999,1373808974.73345,2845407,497071828.4,672754765.37585,0
1679616000000,1.323,1.5675,1.17,1.2725,1875441255.0,1679702399999,2587609853.58136,4832437,912846613.5,1260929222.27115,0
1679702400000,1.2722,1.315,1.173,1.218,1089696480.7,1679788799999,1348495807.88997,2639871,529117799.8,655367473.27698,0
1679788800000,1.2179,1.3474,1.2018,1.2816,991407079.4,1679875199999,1269946896.80616,1893381,490157878.0,628329580.81179,0
1679875200000,1.2816,1.326,1.1142,1.1645,1080549204.2,1679961599999,1315905648.54274,1905914,514114360.0,626544563.71592,0
1679961600000,1.1646,1.2252,1.108,1.2202,851718956.9,1680047999999,986157094.40812,1511205,421042512.6,487929648.33559,0
1680048000000,1.2201,1.2769,1.1925,1.2252,678626326.9,1680134399999,836113487.81491,1167383,328677717.9,405061434.63772,0
1680134400000,1.2253,1.43,1.2223,1.3798,1685215876.6,1680220799999,2261775342.77943,2755512,831661520.7,1116540146.04368,0
1680220800000,1.3798,1.4444,1.315,1.3899,1068616001.0,1680307199999,1479266067.5151,1775766,529317731.1,733202485.03494,0
1680307200000,1.3899,1.4028,1.258,1.2928,585633915.4,1680393599999,773276111.89687,1110457,269057767.4,355294446.90461,0
1680393600000,1.2928,1.2982,1.1303,1.2004,1175947859.1,1680479999999,1416145336.12061,1777367,561292175.5,675887168.0902,0
1680480000000,1.200400,1.230000,1.093300,1.152100,1059957601.7,1680566399999,1248732716.5485200,1767371,507829937.3,598872537.8718900,0
1680566400000,1.152100,1.265000,1.146600,1.233700,692594624.7,1680652799999,836050588.3079400,1402869,345148034.9,416822064.7380900,0
1680652800000,1.233700,1.289800,1.202500,1.241800,596891926.1,1680739199999,747511854.1639700,1256737,291451610.3,365248759.1363100,0
1680739200000,1.241800,1.244400,1.179100,1.214500,376704481.7,1680825599999,454415367.2114100,839169,178713680.8,215638758.4826100,0
1680825600000,1.214600,1.247000,1.180000,1.196300,337616616.9,1680911999999,407887218.9525500,700810,160604639.3,194138538.1294200,0
1680912000000,1.196300,1.209700,1.151000,1.161500,265520157.1,1680998399999,313810860.5098000,523519,122734069.8,145098412.7164500,0
1680998400000,1.161400,1.199500,1.142000,1.180900,327323805.5,1681084799999,382082980.2225400,601761,159169137.3,185873714.6447900,0
1681084800000,1.180800,1.254300,1.161200,1.242100,450199348.8,1681171199999,541339355.4240000,761902,223132211.9,268427801.4310200,0
1681171200000,1.242200,1.259700,1.203100,1.216400,380925186.3,1681257599999,469231795.4480500,671359,183395718.3,225993700.2865500,0
1681257600000,1.216300,1.219800,1.150900,1.170700,88445672.3,1681343999999,104751445.8169500,131175,36745188.6,43497060.9715700,0
