timestamp,open,high,low,close,volume,close time,Quote assest volume,Number of Trades,Taker BAV,Taker QAV,Unused field
1672617600000,31.52,32.31,30.75,31.98,519243.658,1672703999999,16417242.19343,67575,265627.229,8400902.25921,0
1672704000000,31.98,32.08,30.85,31.21,478333.225,1672790399999,15053540.30834,58541,243620.596,7668864.91589,0
1672790400000,31.21,34.2,31.17,33.22,1325515.385,1672876799999,44003295.39456,147985,670130.533,22249699.84028,0
1672876800000,33.22,33.6,32.52,33.16,620406.627,1672963199999,20499590.35216,76856,305218.039,10085347.66973,0
1672963200000,33.15,33.71,32.41,33.54,671638.139,1673049599999,22226094.29028,82127,332057.734,10989232.90418,0
1673049600000,33.54,34.29,33.52,34.14,397856.611,1673135999999,13480925.99653,52998,195442.78,6623209.4287,0
1673136000000,34.13,35.19,33.44,34.92,647028.451,1673222399999,22261644.92154,74709,328514.733,11305301.47572,0
1673222400000,34.93,37.04,34.83,35.38,821300.069,1673308799999,29535530.14085,102781,411715.988,14809861.77636,0
1673308800000,35.39,36.54,34.68,36.1,626584.04,1673395199999,22380450.97769,82549,314949.416,11249186.74988,0
1673395200000,36.11,36.41,34.42,36.16,598896.98,1673481599999,21201100.96424,77813,297432.746,10529314.85309,0
1673481600000,36.17,37.89,35.31,37.73,1105560.91,1673567999999,40721054.16286,127399,542027.142,19971218.59839,0
1673568000000,37.74,39.66,37.14,39.44,741072.964,1673654399999,28353583.55851,96929,375258.249,14365349.04624,0
1673654400000,39.44,55.86,39.39,52.47,7079484.384,1673740799999,367105668.00885,952495,3580209.038,185626872.69871,0
1673740800000,52.47,53.78,49.34,52.21,2216725.329,1673827199999,114166178.42482,333894,1111060.648,57238776.34041,0
1673827200000,52.22,56.57,49.93,51.49,1612014.7,1673913599999,85302608.85297,271679,790104.811,41845073.3576,0
1673913600000,51.49,54.7,50.45,51.56,1238114.191,1673999999999,64816700.33664,195376,607112.29,31804266.33598,0
1674000000000,51.56,53.41,46.55,49.58,1515036.134,1674086399999,76386685.69914,250594,739009.778,37270995.80361,0
1674086400000,49.57,49.59,46.15,48.36,937966.975,1674172799999,44705431.6386,147465,477472.427,22765591.44398,0
1674172800000,48.35,51.88,47.13,51.32,874899.692,1674259199999,42720930.59719,138096,435379.505,21253061.78725,0
1674259200000,51.32,54.0,50.0,50.88,1000497.919,1674345599999,52310856.98362,174539,480433.915,25134385.61741,0
1674345600000,50.88,53.73,49.49,51.29,699534.41,1674431999999,36328072.86028,136811,331025.787,17192206.58757,0
1674432000000,51.28,54.08,51.02,52.11,739276.565,1674518399999,38830624.35359,142729,362086.244,19023417.71846,0
1674518400000,52.12,53.76,46.83,48.13,1058225.642,1674604799999,53815987.74311,191463,473587.49,24102425.96103,0
1674604800000,48.13,52.31,47.24,51.2,768338.938,1674691199999,38163091.24897,150724,379675.825,18856000.19009,0
1674691200000,51.23,55.67,50.38,55.22,1132683.429,1674777599999,59675495.00634,228323,568473.536,29962267.37114,0
1674777600000,55.21,61.81,52.03,57.75,1874626.818,1674863999999,105924404.42499,384652,907405.626,51281063.85177,0
1674864000000,57.74,58.18,54.62,55.65,1007754.775,1674950399999,56769299.60808,209738,485655.182,27363819.97117,0
1674950400000,55.65,57.34,54.95,56.08,764225.09,1675036799999,43065928.56511,164613,360866.398,20348688.85081,0
1675036800000,56.09,57.16,50.11,51.63,770305.195,1675123199999,41307347.20739,167468,350357.894,18797120.74791,0
1675123200000,51.61,53.39,51.17,51.99,475220.53,1675209599999,24973626.05169,122387,239599.934,12589509.46331,0
1675209600000,52.0,55.85,49.78,55.62,704579.268,1675295999999,37112290.15384,167806,354753.611,18684946.89408,0
1675296000000,55.63,58.42,51.8,52.57,1049958.473,1675382399999,57965843.83004,242797,496915.069,27445772.55494,0
1675382400000,52.57,55.26,52.05,54.38,712315.213,1675468799999,38264342.00736,168705,340340.21,18283277.62108,0
1675468800000,54.39,54.85,53.04,53.73,358994.91,1675555199999,19399467.29268,88892,169321.528,9149373.7365,0
1675555200000,53.73,54.19,50.23,52.0,650899.688,1675641599999,34050068.47326,141153,312360.699,16342411.6465,0
1675641600000,52.0,53.44,51.0,51.38,449448.379,1675727999999,23595998.4773,120191,217138.474,11404628.34675,0
1675728000000,51.38,58.08,51.15,57.1,1101843.218,1675814399999,61214288.24207,248374,536699.926,29807693.60291,0
1675814400000,57.1,58.31,53.77,56.12,588055.403,1675900799999,33251365.13194,169469,281605.433,15925835.87335,0
1675900800000,56.11,56.7,47.61,49.14,800886.166,1675987199999,42513731.97611,189692,381535.202,20274529.57634,0
1675987200000,49.16,50.65,48.12,49.69,514041.497,1676073599999,25359136.21426,120827,247564.202,12218160.82376,0
1676073600000,49.69,50.65,49.42,50.11,249708.024,1676159999999,12498308.6618,65148,122899.685,6150623.97457,0
1676160000000,50.12,50.47,47.56,48.55,313289.327,1676246399999,15521439.3227,85340,152034.695,7535198.18944,0
1676246400000,48.57,49.94,46.52,48.6,911502.209,1676332799999,44022330.84704,183382,447992.782,21644337.19521,0
1676332800000,48.61,49.63,47.32,49.07,589166.536,1676419199999,28554377.01186,124344,288209.406,13969471.29423,0
1676419200000,49.07,52.26,48.52,51.95,688745.959,1676505599999,34660378.19967,142172,333828.004,16792781.72352,0
1676505600000,51.96,53.47,48.4,48.64,856074.493,1676591999999,44336483.27193,175121,396682.928,20559846.88006,0
1676592000000,48.65,52.88,48.35,51.99,558673.998,1676678399999,28443349.2397,144445,275896.212,14047614.03865,0
1676678400000,51.98,56.04,51.98,54.72,794191.38,1676764799999,43197631.94975,195471,404878.749,22018992.0458,0
1676764800000,54.72,63.59,52.79,56.67,2384985.906,1676851199999,140828074.34271,531479,1159267.616,68536412.28226,0
1676851200000,56.64,58.11,54.15,57.99,875145.379,1676937599999,49859311.40293,231872,416743.497,23758231.09565,0
1676937600000,58.0,59.8,55.13,57.68,934932.661,1677023999999,53588644.08205,239317,447698.415,25666472.89768,0
1677024000000,57.67,57.7,51.95,54.21,732854.206,1677110399999,39612223.13527,193312,337790.492,18258473.55028,0
1677110400000,54.22,55.28,52.36,53.43,455734.701,1677196799999,24539000.437,144599,217971.876,11740964.99265,0
1677196800000,53.44,54.09,49.45,50.91,619685.789,1677283199999,31950435.21074,165565,288132.88,14865260.5924,0
1677283200000,50.91,51.37,48.11,50.52,370146.162,1677369599999,18582708.87645,125142,170685.84,8573060.91462,0
1677369600000,50.52,52.15,50.1,51.72,294455.353,1677455999999,15088554.79522,95402,142336.653,7294266.99885,0
1677456000000,51.72,52.58,50.11,50.18,351267.302,1677542399999,17986034.67106,117338,168961.381,8654730.57204,0
1677542400000,50.18,50.4,48.34,48.85,406152.049,1677628799999,20089107.25803,128530,195024.844,9647590.2804,0
1677628800000,48.86,51.84,48.34,51.76,403033.259,1677715199999,20337877.28122,115978,201834.092,10187223.09886,0
1677715200000,51.77,51.86,48.44,49.92,319102.909,1677801599999,15874536.35281,112003,142916.431,7110917.88314,0
1677801600000,49.92,49.95,43.01,47.67,608471.045,1677887999999,28251348.17238,173775,273278.135,12694806.82164,0
1677888000000,47.66,48.53,45.42,46.56,340820.468,1677974399999,16013412.52509,112206,167211.747,7851931.38239,0
1677974400000,46.55,47.51,45.23,45.6,320301.863,1678060799999,14933725.48729,107862,147186.94,6864694.50957,0
1678060800000,45.6,46.88,44.64,46.31,377532.33,1678147199999,17331644.01905,115214,187253.446,8596634.65785,0
1678147200000,46.32,46.94,44.07,45.39,398585.884,1678233599999,18134214.16229,100864,193924.511,8826266.03949,0
1678233600000,45.39,45.86,40.61,40.93,519484.977,1678319999999,22547227.92499,147929,241189.17,10474062.7026,0
1678320000000,40.93,42.45,37.63,38.66,784767.341,1678406399999,31581828.79092,215573,390645.369,15725399.62928,0
1678406400000,38.65,39.07,35.46,38.75,932938.648,1678492799999,35251083.66399,248168,454924.917,17199820.18546,0
1678492800000,38.75,39.82,35.63,37.91,716981.145,1678579199999,26768271.09804,200175,354263.655,13211113.2613,0
1678579200000,37.9,42.55,37.3,42.54,506989.311,1678665599999,19829152.35477,160974,251364.79,9831159.92889,0
1678665600000,42.55,45.22,40.78,44.73,750616.653,1678751999999,32336564.0521,241965,371756.186,16021960.43309,0
