timestamp,open,high,low,close,volume,close time,Quote assest volume,Number of Trades,Taker BAV,Taker QAV,Unused field
1672617600000,0.02143,0.02177,0.02091,0.02119,291850683,1672703999999,6225221.11735,37036,143616728,3063928.04918,0
1672704000000,0.02119,0.02124,0.02052,0.02101,364416869,1672790399999,7603432.524,42024,184376261,3846906.2124,0
1672790400000,0.02102,0.02245,0.021,0.02213,716618998,1672876799999,15748629.7412,63969,366881466,8065144.71326,0
1672876800000,0.02212,0.02222,0.02158,0.022,289958329,1672963199999,6369042.91384,35936,136286416,2994124.81247,0
1672963200000,0.02201,0.02225,0.02152,0.02212,228899613,1673049599999,5006577.21649,28218,116044526,2538504.64724,0
1673049600000,0.02213,0.02284,0.02206,0.0227,214842450,1673135999999,4810720.9489,31392,114908451,2573381.85479,0
1673136000000,0.0227,0.02404,0.02233,0.02395,383628076,1673222399999,8830674.5333,48221,193222290,4449289.77283,0
1673222400000,0.02394,0.02565,0.02381,0.02492,439466361,1673308799999,10921842.26207,57544,216750332,5384661.15644,0
1673308800000,0.02491,0.02829,0.02454,0.02528,1076687913,1673395199999,28251269.47486,127728,530825948,13945764.60933,0
1673395200000,0.0253,0.02555,0.02379,0.02486,541298700,1673481599999,13243481.16489,68602,264614296,6477419.84857,0
1673481600000,0.02486,0.02529,0.02362,0.02523,520108585,1673567999999,12796065.98727,71617,250427234,6163593.60203,0
1673568000000,0.02524,0.02718,0.02492,0.027,467953743,1673654399999,12107953.5166,61451,236522563,6118657.97353,0
1673654400000,0.02701,0.02991,0.0266,0.02974,1208520057,1673740799999,34542725.35706,146949,595669576,17024771.71588,0
1673740800000,0.02973,0.03008,0.02783,0.02931,723998111,1673827199999,21042442.09052,93214,349057594,10149211.59939,0
1673827200000,0.02931,0.0304,0.0278,0.02875,428606109,1673913599999,12477383.03794,70148,211403665,6155145.44677,0
1673913600000,0.02874,0.02968,0.02802,0.02843,299029845,1673999999999,8666047.81509,51203,140075467,4060447.94989,0
1674000000000,0.02844,0.02938,0.02555,0.02569,491977873,1674086399999,13555592.9079,78609,228249443,6293615.53498,0
1674086400000,0.02569,0.02631,0.02511,0.0258,328698091,1674172799999,8447278.50545,53397,159001322,4087406.45247,0
1674172800000,0.02581,0.02735,0.02524,0.02723,385330527,1674259199999,10055975.51665,59701,187163201,4881751.13644,0
1674259200000,0.02723,0.02961,0.02697,0.02839,600079631,1674345599999,17089787.48884,91386,294500447,8386334.09161,0
1674345600000,0.02839,0.02948,0.02788,0.02865,422368758,1674431999999,12094858.52162,76214,205790082,5897503.94288,0
1674432000000,0.02865,0.02937,0.02768,0.02855,439762526,1674518399999,12640503.33408,82778,216276198,6216695.39902,0
1674518400000,0.02856,0.03238,0.0283,0.02964,1202215630,1674604799999,36695833.34205,182116,576411293,17601655.25428,0
1674604800000,0.02964,0.03009,0.02844,0.02965,491498997,1674691199999,14314681.38375,91347,236174847,6881655.20076,0
1674691200000,0.02967,0.032,0.02954,0.03119,595237457,1674777599999,18260889.28373,107365,300129156,9207503.98075,0
1674777600000,0.03119,0.03232,0.0299,0.03163,613921758,1674863999999,19315122.64421,107071,280042638,8817606.64481,0
1674864000000,0.03164,0.032,0.02932,0.02975,560504716,1674950399999,16976816.43662,92738,268051412,8114898.19985,0
1674950400000,0.02974,0.03061,0.02955,0.03031,371038323,1675036799999,11192615.7246,68135,170875835,5155038.89657,0
1675036800000,0.03032,0.03069,0.02697,0.02802,451952511,1675123199999,13021646.68385,82490,201878011,5821223.62041,0
1675123200000,0.02803,0.02891,0.02776,0.02868,283097968,1675209599999,8013991.49978,56163,137805241,3901407.69693,0
1675209600000,0.02868,0.03006,0.02724,0.02979,465412002,1675295999999,13327594.62943,88936,222724895,6378706.76627,0
1675296000000,0.02979,0.0316,0.02935,0.02985,709233793,1675382399999,21656172.31604,117326,343079852,10486361.27061,0
1675382400000,0.02985,0.03085,0.02953,0.03078,313439951,1675468799999,9480015.61544,69301,151502250,4583553.18598,0
