timestamp,open,high,low,close,volume,close time,Quote assest volume,Number of Trades,Taker BAV,Taker QAV,Unused field
1672617600000,2.199,2.199,2.066,2.075,17182346.6,1672703999999,36204991.8224,155995,8130276.7,17135399.1993,0
1672704000000,2.076,2.092,2.01,2.074,11243730.7,1672790399999,23077724.0872,94524,5451094.2,11190515.6304,0
1672790400000,2.074,2.197,2.073,2.176,9057215.2,1672876799999,19357346.1545,88258,4706426.1,10058213.0852,0
1672876800000,2.177,2.206,2.123,2.152,5134895.6,1672963199999,11136178.205,53015,2577660.8,5590626.9855,0
1672963200000,2.152,2.182,2.045,2.09,6634360.0,1673049599999,13883600.3422,69249,3234191.6,6769770.7569,0
1673049600000,2.091,2.139,2.077,2.097,4523248.3,1673135999999,9540621.2305,49903,2112482.9,4455890.2717,0
1673136000000,2.098,2.214,2.049,2.2,5805802.1,1673222399999,12172804.6155,64165,2944507.0,6179832.3536,0
1673222400000,2.199,2.401,2.175,2.316,10976407.6,1673308799999,25445465.3999,114734,5578667.9,12937560.7281,0
1673308800000,2.316,2.454,2.255,2.363,8250110.8,1673395199999,19502158.6136,91669,4145750.5,9807331.0129,0
1673395200000,2.363,2.419,2.26,2.402,5406601.5,1673481599999,12628922.9341,66695,2729378.2,6379707.6387,0
1673481600000,2.402,2.437,2.271,2.381,6308392.9,1673567999999,14845555.0013,77166,3046697.3,7171897.5547,0
1673568000000,2.38,2.589,2.356,2.572,7989049.9,1673654399999,19764960.0542,97950,4048910.4,10015528.7398,0
1673654400000,2.572,2.806,2.471,2.675,12390974.4,1673740799999,32830806.4534,144538,5977085.3,15845472.8586,0
1673740800000,2.675,2.791,2.539,2.697,6680362.6,1673827199999,17853726.6653,86657,3233810.2,8646876.3264,0
1673827200000,2.698,2.815,2.578,2.673,6178500.7,1673913599999,16647478.0521,89069,2994298.4,8074686.7556,0
1673913600000,2.673,2.75,2.565,2.579,4435581.1,1673999999999,11836151.3943,71741,2161438.4,5766453.8059,0
1674000000000,2.579,2.64,2.331,2.47,7693246.7,1674086399999,19269509.56,105786,3648273.3,9136485.8636,0
1674086400000,2.47,2.737,2.467,2.685,10851901.4,1674172799999,28338309.6335,140243,5390361.9,14081655.8972,0
1674172800000,2.685,3.0,2.657,2.95,11528491.4,1674259199999,32307983.1247,154015,6104943.2,17099089.5207,0
1674259200000,2.949,3.074,2.887,2.983,7073581.0,1674345599999,21182729.9811,117372,3460548.2,10365701.5168,0
1674345600000,2.983,3.127,2.958,3.027,6283353.7,1674431999999,19075527.9859,108493,3134313.8,9517844.606,0
1674432000000,3.026,3.168,2.924,3.059,5919005.4,1674518399999,18046291.767,101117,2768562.2,8445863.0136,0
1674518400000,3.061,3.096,2.793,2.868,4898427.2,1674604799999,14665476.3192,86715,2418044.2,7244934.4567,0
1674604800000,2.868,2.963,2.784,2.921,3917950.9,1674691199999,11203755.0503,72986,1938635.1,5545127.8452,0
1674691200000,2.92,3.004,2.854,2.999,3694728.8,1674777599999,10806096.0587,74154,1845066.0,5399287.0382,0
1674777600000,2.998,3.085,2.884,3.032,4219580.9,1674863999999,12642824.2832,77501,2091712.9,6269606.1081,0
1674864000000,3.033,3.102,2.925,2.937,3453089.3,1674950399999,10416475.5428,68409,1719525.0,5188082.0314,0
1674950400000,2.938,3.051,2.888,3.036,3382019.3,1675036799999,10018994.2063,67602,1622884.6,4811226.1888,0
1675036800000,3.036,3.159,2.884,3.069,12213477.3,1675123199999,37309346.1293,193468,6022552.4,18404719.0157,0
1675123200000,3.068,3.238,3.056,3.201,9641578.7,1675209599999,30240992.9012,161268,4765004.7,14952555.7329,0
1675209600000,3.2,3.219,2.915,3.096,7697546.3,1675295999999,23577821.8091,136438,3685503.5,11293140.7492,0
1675296000000,3.096,3.306,3.058,3.094,7020389.4,1675382399999,22447842.5907,131291,3299737.8,10550127.0065,0
1675382400000,3.094,3.172,3.006,3.144,4534808.9,1675468799999,14029027.1087,93193,2120079.0,6560675.4295,0
1675468800000,3.144,3.228,3.066,3.101,2626811.5,1675555199999,8256193.742,62486,1250634.6,3933383.3858,0
1675555200000,3.099,3.115,2.834,2.906,3542933.1,1675641599999,10501143.181,76671,1602444.9,4749452.9837,0
1675641600000,2.906,2.955,2.817,2.873,2745203.6,1675727999999,7947766.9479,65145,1325668.8,3837378.2889,0
1675728000000,2.872,3.08,2.861,3.065,3336092.1,1675814399999,9906449.9724,82779,1717824.2,5100859.9888,0
1675814400000,3.064,3.126,2.86,2.97,4154746.7,1675900799999,12336332.8966,98917,2025112.0,6011169.1853,0
1675900800000,2.97,3.048,2.61,2.71,5755838.0,1675987199999,16531900.3903,113148,2676363.4,7692970.7328,0
1675987200000,2.712,2.985,2.592,2.832,6760708.5,1676073599999,19012537.4843,124639,3376094.9,9501558.4836,0
1676073600000,2.832,2.915,2.8,2.837,3960154.7,1676159999999,11293633.2801,88866,1939000.1,5531668.1297,0
1676160000000,2.836,2.866,2.71,2.748,3782565.0,1676246399999,10594174.3532,88835,1898594.6,5318084.4066,0
1676246400000,2.748,2.764,2.543,2.711,4363780.6,1676332799999,11613550.1238,95464,2054436.5,5470164.3115,0
1676332800000,2.711,2.818,2.669,2.803,3172095.8,1676419199999,8708049.3368,76628,1562087.8,4288652.5856,0
1676419200000,2.804,2.985,2.765,2.967,4342967.9,1676505599999,12366513.4227,92062,2199661.8,6266608.7744,0
1676505600000,2.966,3.028,2.784,2.791,4344161.1,1676591999999,12766279.7216,95509,1996138.3,5869004.4855,0
1676592000000,2.791,3.063,2.777,3.036,3943634.3,1676678399999,11618286.3006,89051,1987938.6,5862248.5541,0
1676678400000,3.035,3.117,2.981,3.008,2893546.4,1676764799999,8832973.5984,67741,1328577.8,4058148.8911,0
1676764800000,3.008,3.155,2.97,3.051,4195976.8,1676851199999,12836097.6998,83457,2062755.5,6310779.1645,0
1676851200000,3.05,3.158,2.973,3.1,3616323.4,1676937599999,11234063.6173,83378,1825455.4,5672990.7883,0
1676937600000,3.1,3.112,2.854,2.923,3471863.6,1677023999999,10304960.2525,90063,1696694.9,5037863.234,0
1677024000000,2.924,2.965,2.828,2.964,4300909.9,1677110399999,12470913.5228,90374,2068933.4,6001322.1047,0
1677110400000,2.963,3.027,2.9,2.985,2690455.3,1677196799999,8002950.8754,58708,1316766.7,3916085.3155,0
1677196800000,2.987,3.035,2.784,2.867,4164012.1,1677283199999,12232506.1473,80135,2015665.8,5925032.6069,0
1677283200000,2.866,2.866,2.745,2.848,1883219.2,1677369599999,5308825.8015,54583,901091.9,2539708.9982,0
1677369600000,2.847,2.906,2.773,2.806,4272550.9,1677455999999,12154952.6662,75484,2226825.3,6340299.7134,0
1677456000000,2.806,2.808,2.635,2.68,4811023.2,1677542399999,13096612.1115,100410,2298706.9,6257646.96,0
1677542400000,2.681,2.736,2.651,2.663,2555610.6,1677628799999,6880736.1714,67214,1247898.1,3359684.8255,0
1677628800000,2.663,2.743,2.63,2.738,2391560.9,1677715199999,6469480.3605,60186,1232311.7,3334083.2185,0
1677715200000,2.737,2.755,2.631,2.666,2014762.6,1677801599999,5387140.7005,50070,959202.0,2565281.4308,0
1677801600000,2.665,2.668,2.391,2.475,3805101.4,1677887999999,9389073.5893,70562,1825643.8,4499413.5262,0
1677888000000,2.475,2.513,2.344,2.402,2273427.6,1677974399999,5572359.2683,50079,1101315.8,2702685.4547,0
1677974400000,2.403,2.465,2.337,2.354,2057813.5,1678060799999,4967225.3178,45002,1056090.6,2549648.295,0
1678060800000,2.354,2.414,2.308,2.396,2044102.0,1678147199999,4826689.7309,45783,979725.9,2313079.9872,0
1678147200000,2.397,2.441,2.297,2.37,2066016.2,1678233599999,4877677.9432,47490,1000267.5,2361062.2683,0
1678233600000,2.371,2.373,2.126,2.183,3052806.2,1678319999999,6824118.0189,64842,1454488.8,3250151.4549,0
1678320000000,2.183,2.274,2.022,2.048,3742249.8,1678406399999,8109574.5212,69462,1800521.7,3908044.4218,0
1678406400000,2.049,2.089,1.91,2.076,3729176.4,1678492799999,7515057.5786,73870,1806807.2,3640401.1058,0
1678492800000,2.077,2.119,1.97,2.117,3489413.1,1678579199999,7172003.7592,69822,1712977.7,3520932.6572,0
1678579200000,2.117,2.346,2.093,2.336,6432731.1,1678665599999,14009113.267,101053,3255334.0,7095737.7127,0
1678665600000,2.335,2.433,2.246,2.383,5135593.0,1678751999999,12029581.4987,97126,2559779.6,5999105.8744,0
1678752000000,2.383,2.512,2.305,2.405,9364631.4,1678838399999,22766440.3368,145254,4513893.1,10976041.3465,0
1678838400000,2.404,2.455,2.205,2.295,6176432.2,1678924799999,14389370.2479,117971,3054280.4,7119830.5645,0
1678924800000,2.295,2.356,2.259,2.343,3293352.1,1679011199999,7618844.5368,80848,1688289.9,3906770.9155,0
1679011200000,2.344,2.484,2.318,2.476,3879812.3,1679097599999,9253463.4402,84748,1980474.0,4728888.0526,0
1679097600000,2.477,2.505,2.351,2.372,3721763.9,1679183999999,9085452.9737,79114,1779921.7,4343434.2069,0
1679184000000,2.371,2.505,2.366,2.446,4414759.4,1679270399999,10828347.2028,79782,2166624.1,5314524.9703,0
1679270400000,2.447,2.487,2.291,2.35,4301519.3,1679356799999,10283725.8414,102450,2112633.2,5053088.1141,0
1679356800000,2.35,2.398,2.255,2.381,3521188.0,1679443199999,8217087.7878,109015,1723882.0,4024911.5129,0
1679443200000,2.382,2.407,2.234,2.31,3605860.2,1679529599999,8433475.9843,101336,1789545.5,4188935.6581,0
1679529600000,2.311,2.451,2.295,2.443,3605745.2,1679615999999,8638363.9471,71290,1834269.4,4392399.8245,0
1679616000000,2.442,2.463,2.34,2.399,4443349.2,1679702399999,10738164.7077,110816,2136172.7,5163223.0268,0
1679702400000,2.4,2.425,2.289,2.318,2777698.6,1679788799999,6560728.4605,68658,1368537.5,3231473.6743,0
1679788800000,2.318,2.399,2.301,2.388,2016389.6,1679875199999,4760603.1168,44892,1018410.8,2404579.0678,0
1679875200000,2.389,2.396,2.174,2.217,2965827.8,1679961599999,6794220.5493,79237,1398115.5,3205448.5869,0
1679961600000,2.217,2.306,2.167,2.285,2861402.9,1680047999999,6400961.3547,78108,1389578.6,3108528.9679,0
1680048000000,2.286,2.502,2.279,2.479,3656742.2,1680134399999,8870012.9987,79654,1938130.7,4699576.0934,0
1680134400000,2.479,2.566,2.423,2.478,4855524.2,1680220799999,12077789.92,87243,2452175.4,6101334.7974,0
1680220800000,2.478,2.589,2.45,2.553,3537628.1,1680307199999,8910865.9103,67880,1825436.2,4600376.6888,0
1680307200000,2.553,2.62,2.481,2.546,2544579.4,1680393599999,6478104.0257,58343,1218442.7,3101405.7434,0
1680393600000,2.547,2.586,2.477,2.560,2883876.0,1680479999999,7340325.7921,61076,1459162.0,3714663.6448,0
1680480000000,2.560,2.618,2.440,2.604,5089799.6,1680566399999,12862078.5390,99955,2506905.0,6336503.3957,0
1680566400000,2.604,2.716,2.588,2.702,3653529.9,1680652799999,9739027.3475,76601,1836895.3,4897371.2865,0
1680652800000,2.703,2.809,2.678,2.794,3304083.7,1680739199999,9046398.2480,68245,1611478.4,4412251.4983,0
1680739200000,2.794,2.974,2.747,2.949,10420546.9,1680825599999,29632345.2504,171017,5194217.6,14777510.6705,0
1680825600000,2.949,3.573,2.906,2.997,43234858.1,1680911999999,135332479.6077,524180,21810210.8,68372074.7539,0
1680912000000,2.996,3.349,2.957,3.180,24373970.6,1680998399999,77149648.2054,302119,12398140.1,39257590.6709,0
1680998400000,3.179,3.235,3.040,3.140,10301445.5,1681084799999,32264343.3712,164819,5291201.0,16572873.2705,0
1681084800000,3.140,3.170,3.043,3.114,6560409.1,1681171199999,20331760.4810,104914,3347733.4,10372824.7170,0
1681171200000,3.114,3.207,3.073,3.178,4673646.4,1681257599999,14631005.0951,80264,2344187.9,7339736.4292,0
