timestamp,open,high,low,close,volume,close time,Quote assest volume,Number of Trades,Taker BAV,Taker QAV,Unused field
1680393600000,0.7678000,0.7768000,0.7242000,0.7401000,24657417,1680479999999,18514932.7236000,99558,11246439,8451808.2306000,0
1680480000000,0.7401000,0.7532000,0.7113000,0.7382000,30914122,1680566399999,22662328.9414000,127119,14399117,10558463.9661000,0
1680566400000,0.7383000,0.7769000,0.7263000,0.7636000,23793067,1680652799999,17811741.5596000,96728,11387513,8529672.1021000,0
1680652800000,0.7635000,0.7813000,0.7375000,0.7615000,28729978,1680739199999,21884333.0864000,117792,13035280,9936259.3063000,0
1680739200000,0.7615000,0.7637000,0.7327000,0.7445000,17623035,1680825599999,13125001.5471000,83685,8441682,6288248.5872000,0
1680825600000,0.7445000,0.7452000,0.7234000,0.7289000,18360094,1680911999999,13435265.3174000,81167,8362316,6119569.3865000,0
1680912000000,0.7290000,0.7393000,0.7218000,0.7240000,14175379,1680998399999,10343518.5896000,69582,6717347,4902319.3649000,0
1680998400000,0.7241000,0.7375000,0.7120000,0.7320000,16144968,1681084799999,11692903.0706000,75336,7592690,5499315.0567000,0
1681084800000,0.7320000,0.7583000,0.7139000,0.7529000,23557646,1681171199999,17291199.9707000,92009,11271257,8276416.9462000,0
1681171200000,0.7530000,0.7573000,0.7420000,0.7504000,13587844,1681257599999,10191359.7701000,60820,6607334,4957171.1223000,0
