timestamp,open,high,low,close,volume,close time,Quote assest volume,Number of Trades,Taker BAV,Taker QAV,Unused field
1680393600000,0.02643,0.02752,0.02523,0.02558,689194935,1680479999999,18214519.89682,100991,328278089,8681590.18257,0
1680480000000,0.02558,0.02653,0.02475,0.02571,673488833,1680566399999,17293558.47900,105046,326456526,8386792.18836,0
1680566400000,0.02570,0.02850,0.02543,0.02709,1230383977,1680652799999,33390964.44493,155365,594448463,16138674.05949,0
1680652800000,0.02709,0.02742,0.02586,0.02661,805108096,1680739199999,21441333.21966,109693,384868802,10248593.60661,0
1680739200000,0.02662,0.02690,0.02583,0.02627,512243801,1680825599999,13498376.37911,81246,266621671,7030017.14768,0
1680825600000,0.02628,0.02633,0.02532,0.02556,307089998,1680911999999,7908689.55113,55551,147588233,3800856.11081,0
1680912000000,0.02556,0.02588,0.02516,0.02553,248775048,1680998399999,6354053.63966,51245,105736990,2700504.60475,0
1680998400000,0.02552,0.02590,0.02515,0.02575,270104160,1681084799999,6887836.85185,52402,130070937,3317024.88774,0
1681084800000,0.02575,0.02628,0.02542,0.02622,365845146,1681171199999,9447458.22661,64788,167197561,4316561.57760,0
1681171200000,0.02623,0.02661,0.02597,0.02616,325565712,1681257599999,8544824.53129,54687,160256858,4206395.02302,0
