timestamp,open,high,low,close,volume,close time,Quote assest volume,Number of Trades,Taker BAV,Taker QAV,Unused field
1672617600000,0.393,0.4045,0.3838,0.399,19013851,1672703999999,7529216.6613,47703,9047634,3583408.1991,0
1672704000000,0.3992,0.4042,0.3907,0.3977,13332909,1672790399999,5304288.3471,35588,6923396,2754669.8372,0
1672790400000,0.3978,0.4109,0.3968,0.4082,14420689,1672876799999,5845431.6043,38680,6901386,2797116.9524,0
1672876800000,0.4081,0.415,0.4027,0.4081,16926544,1672963199999,6927325.7971,46420,8082254,3308057.6414,0
1672963200000,0.4081,0.4156,0.3964,0.4125,11767957,1673049599999,4774901.7247,34937,5465231,2218720.5072,0
1673049600000,0.4125,0.4188,0.4073,0.4095,11994534,1673135999999,4958572.8649,33093,5993095,2478689.5293,0
1673136000000,0.4096,0.4304,0.4035,0.4289,12761771,1673222399999,5278152.1247,39467,6519680,2699230.244,0
1673222400000,0.4287,0.4463,0.4232,0.4277,22991890,1673308799999,9976118.0496,61972,10926749,4742420.7056,0
1673308800000,0.4278,0.4441,0.4215,0.4382,19164616,1673395199999,8347950.9012,53144,9501425,4138849.1751,0
1673395200000,0.4382,0.4524,0.4206,0.4511,18449385,1673481599999,8010687.2164,52140,9016985,3915698.4973,0
1673481600000,0.4512,0.4627,0.4366,0.4612,32815606,1673567999999,14783923.3904,81993,16095726,7252231.455,0
1673568000000,0.4612,0.4857,0.4551,0.4849,20423696,1673654399999,9545750.123,62150,10224744,4780513.0472,0
1673654400000,0.4849,0.5317,0.4663,0.497,49861249,1673740799999,24783391.6241,126356,24008350,11928885.6114,0
1673740800000,0.4972,0.5158,0.4836,0.5013,29153853,1673827199999,14542462.5476,83828,14236220,7103343.6624,0
1673827200000,0.5013,0.5249,0.4881,0.5027,31743366,1673913599999,16041536.8539,94764,15314297,7740910.8963,0
1673913600000,0.5028,0.5128,0.4923,0.4962,16834915,1673999999999,8470285.934,58514,8385509,4219497.4765,0
1674000000000,0.4962,0.5125,0.4474,0.459,28560046,1674086399999,13784027.0181,86367,14040186,6773229.328,0
1674086400000,0.4589,0.4668,0.4483,0.4612,16777913,1674172799999,7704265.4895,53453,7943281,3647687.144,0
1674172800000,0.4613,0.5156,0.4518,0.511,25514849,1674259199999,12119811.8752,73243,12053376,5722127.8881,0
1674259200000,0.511,0.57,0.5053,0.5103,81573269,1674345599999,43123633.0459,200283,39367565,20819297.6549,0
1674345600000,0.5104,0.5596,0.5085,0.5348,54181226,1674431999999,29061506.6169,159637,25364285,13606642.1709,0
1674432000000,0.5349,0.559,0.5042,0.5435,44548854,1674518399999,24183449.7848,128975,21477775,11670372.1627,0
1674518400000,0.5434,0.6123,0.5205,0.5456,72533815,1674604799999,41191041.1228,202866,34705696,19701594.7314,0
1674604800000,0.5455,0.5619,0.5038,0.5524,36818448,1674691199999,19560244.2986,121647,17782474,9445600.2286,0
1674691200000,0.5525,0.6086,0.5489,0.5914,59341484,1674777599999,34186862.8622,175066,28755320,16577947.9354,0
1674777600000,0.5914,0.5937,0.5714,0.5878,26757135,1674863999999,15617072.9253,97905,12503688,7299268.172,0
1674864000000,0.5878,0.5962,0.5662,0.578,14935877,1674950399999,8696766.4805,65267,7280210,4240838.6875,0
1674950400000,0.5781,0.6008,0.576,0.5994,14723019,1675036799999,8696741.5387,65474,7227230,4270906.9094,0
1675036800000,0.5993,0.6054,0.535,0.5464,27826972,1675123199999,15804585.8168,101809,13465732,7647252.1418,0
